var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10,var_11,var_12,var_13,var_14,var_15,var_16,var_17,var_18,var_19,var_20,var_21,var_22,var_23,var_24,var_25,var_26,var_27,var_28,var_29,var_30,var_31,var_32,var_33,var_34,var_35,var_36,var_37,var_38,var_39,var_40,var_41,var_42,var_43,var_44,var_45,var_46,var_47,var_48,var_49,var_50,var_51,var_52,var_53,var_54,var_55,var_56,var_57,var_58,var_59,var_60,var_61,var_62,var_63,var_64,var_65,var_66,var_67,var_68,var_69,var_70,var_71,var_72,var_73,var_74,var_75,var_76,var_77,var_78,var_79,var_80,var_81,var_82,var_83,var_84,var_85,var_86,var_87,var_88,var_89,var_90,var_91,var_92,var_93,var_94,var_95,var_96,var_97,var_98,var_99,var_100
l,m,k,p,n,l,q,j,s,a,g,m,h,b,o,c,a,r,s,d,i,p,p,m,o,q,l,s,j,f,b,k,j,a,e,s,n,h,o,b,r,s,t,p,r,h,a,q,c,p,c,f,l,j,f,b,c,c,h,j,h,e,b,n,b,q,p,n,i,l,j,t,m,i,k,c,c,d,e,l,k,p,s,g,c,t,f,t,g,l,c,o,o,k,c,g,i,j,k,a
g,o,r,h,h,s,i,a,h,i,b,o,o,l,f,q,b,s,n,i,q,f,p,q,m,m,b,o,i,f,i,b,e,c,d,q,t,m,f,a,h,o,g,b,e,p,e,q,l,h,f,g,c,q,g,t,n,o,j,c,b,e,o,o,h,l,a,c,n,a,h,q,k,g,f,f,a,d,h,d,k,t,r,b,c,h,g,i,f,j,s,b,b,k,f,j,a,s,c,s
c,d,n,r,k,e,s,g,t,n,i,a,f,l,f,i,k,d,n,b,o,r,n,h,r,s,j,l,q,h,t,g,j,l,d,e,i,d,f,b,d,s,o,n,n,m,l,f,f,p,t,k,e,t,b,t,f,s,k,f,m,b,e,h,l,p,h,e,t,q,s,j,n,d,a,n,i,j,j,k,k,i,d,a,o,r,b,g,h,j,g,m,b,l,o,d,t,k,o,t
l,f,q,g,g,s,b,t,i,p,d,p,p,p,n,a,h,b,l,p,n,p,m,t,f,f,g,k,s,b,s,o,r,j,l,i,o,r,n,p,q,q,q,p,h,d,l,d,p,o,e,n,g,a,q,t,e,c,b,f,c,i,k,q,c,m,n,m,a,j,i,l,d,k,k,g,q,b,s,g,n,p,c,g,h,o,q,q,f,n,h,e,s,f,m,r,l,o,s,g
i,j,k,c,j,o,c,j,g,t,j,k,p,e,p,s,n,n,s,j,s,r,l,j,b,a,i,j,s,o,j,i,e,l,t,q,d,e,q,f,e,r,m,m,h,g,m,d,o,n,l,o,f,t,d,f,s,h,f,q,q,q,a,o,s,i,r,c,s,t,k,r,h,k,k,s,d,j,h,h,c,t,n,g,c,h,p,q,a,s,h,d,e,d,r,m,c,a,g,p
a,h,q,h,b,t,n,t,c,n,t,n,s,l,d,i,l,q,p,n,j,q,t,m,q,g,h,l,e,o,n,i,c,i,j,d,h,t,f,f,f,o,k,h,q,j,h,n,l,c,n,p,p,k,a,p,a,r,a,d,p,e,m,j,g,t,m,j,s,e,k,a,r,d,o,o,j,s,q,m,r,p,k,f,p,c,e,k,e,g,q,i,g,d,t,i,g,q,b,d
r,o,e,j,q,q,k,h,l,d,h,c,f,d,s,c,p,t,h,o,r,n,k,e,a,h,e,f,g,o,e,c,e,o,h,i,i,i,j,k,t,n,m,o,a,f,r,p,n,s,j,o,n,p,f,r,g,i,n,t,l,k,a,b,f,d,q,j,r,a,q,d,j,s,b,n,d,t,h,t,i,a,j,h,j,g,e,j,t,m,e,e,t,q,b,t,e,a,d,q
b,q,t,r,t,e,f,o,r,t,b,b,b,j,e,c,f,n,m,c,f,l,i,a,m,m,q,a,j,m,q,c,g,t,i,n,n,b,d,m,t,p,q,a,i,o,o,a,s,s,h,h,g,s,g,f,j,p,f,o,l,i,s,f,m,l,g,l,s,b,k,t,p,k,e,o,d,r,c,i,c,f,n,o,m,r,q,a,b,e,k,o,n,m,m,h,i,q,s,q
b,d,d,m,g,j,h,o,a,s,e,k,j,m,i,g,d,q,l,i,t,c,h,b,k,o,j,l,q,k,l,s,i,l,d,i,p,s,t,r,o,d,q,m,g,l,c,c,n,k,p,m,n,h,b,j,e,e,s,t,k,d,r,b,o,m,r,j,o,s,f,j,p,n,e,i,s,t,h,n,d,m,a,e,j,a,j,s,l,b,r,e,h,o,o,l,i,p,b,a
g,k,r,l,l,o,d,c,k,f,n,j,t,b,d,a,g,s,p,m,i,g,m,t,e,p,n,q,b,p,r,t,l,p,d,b,n,c,e,b,a,d,m,d,m,n,a,t,d,q,c,o,t,l,i,d,q,n,k,t,i,b,d,b,m,r,b,g,g,i,d,b,b,d,t,q,o,k,a,q,g,t,a,n,n,b,t,e,e,p,k,p,s,g,b,c,t,t,q,f
i,a,a,f,a,a,r,f,r,d,n,f,c,l,f,e,p,s,c,j,i,j,j,m,t,m,b,f,d,l,l,p,o,o,q,o,k,e,j,d,d,b,b,q,q,a,a,r,t,m,t,o,d,q,a,d,f,n,s,q,o,r,t,m,f,t,b,h,l,f,k,r,p,j,h,a,d,h,l,p,m,e,e,t,e,i,q,r,e,b,b,r,q,j,t,q,f,k,p,j
k,o,f,t,j,t,o,t,t,l,n,g,g,e,b,m,n,k,b,b,o,d,r,b,l,c,i,h,k,h,m,k,a,f,r,j,h,c,h,k,l,l,l,b,t,f,n,s,m,t,r,h,n,a,b,a,j,n,f,d,b,g,m,p,j,k,f,j,d,h,e,o,i,o,g,s,d,k,n,a,k,l,n,h,n,k,g,r,o,s,j,o,h,f,q,o,s,f,t,t
a,k,t,g,m,r,d,c,s,t,n,a,r,d,d,e,b,o,b,b,l,p,e,n,r,l,r,g,l,o,l,c,k,q,t,f,e,c,i,g,b,f,p,i,b,j,k,o,a,l,i,t,m,a,k,j,g,a,l,k,p,n,t,r,t,f,i,f,q,o,g,a,i,e,g,q,q,b,e,f,t,i,n,s,d,t,b,p,t,r,b,k,g,d,r,n,f,n,g,p
o,t,i,f,d,f,e,g,j,r,g,p,a,s,s,h,b,e,q,p,f,r,p,s,h,e,h,b,j,n,q,r,k,k,c,s,o,k,c,a,l,n,g,d,r,l,g,b,m,r,h,j,d,e,c,p,f,m,h,d,s,p,e,t,r,k,a,b,c,i,a,p,b,m,j,r,s,b,o,o,d,j,b,j,p,d,a,f,c,r,b,n,f,h,a,n,h,f,o,k
g,l,l,r,e,s,j,f,o,n,q,t,l,f,a,f,n,e,g,a,e,a,d,m,m,s,a,j,q,j,o,b,r,b,d,h,l,r,h,e,q,j,g,c,g,s,n,j,b,c,m,e,k,d,f,n,a,g,l,j,a,k,l,h,f,q,c,s,a,a,d,p,t,m,o,i,l,f,q,q,n,c,t,f,i,l,j,c,r,j,c,c,s,s,c,e,t,s,q,b
d,r,j,k,t,p,t,r,r,s,p,i,j,o,n,s,r,o,s,t,p,r,s,n,a,c,b,n,d,p,i,f,g,i,t,g,l,t,n,f,a,s,j,e,c,s,t,h,i,f,p,l,i,a,i,s,d,q,j,f,j,i,k,a,k,s,l,g,e,l,p,l,o,g,o,j,t,h,f,s,o,g,q,b,f,b,q,k,m,e,s,p,h,s,d,g,p,o,l,i
d,r,m,j,g,m,a,k,n,t,q,p,o,d,r,h,s,q,q,j,h,k,t,e,m,p,a,i,o,g,b,m,e,p,c,n,a,e,m,i,d,h,o,e,m,s,t,e,l,k,j,l,e,r,n,o,p,l,p,e,n,b,f,a,l,t,e,p,e,g,b,e,h,n,m,d,o,c,e,k,e,a,r,f,f,d,e,b,r,k,n,c,e,a,b,p,o,j,d,s
s,n,e,r,t,f,i,b,n,r,g,e,h,r,r,t,e,i,a,i,f,p,q,p,f,o,d,n,r,i,k,r,e,f,e,s,m,n,q,k,e,j,g,n,o,c,j,q,h,c,p,f,m,s,c,g,d,m,j,s,q,s,a,p,p,p,p,i,b,h,f,n,n,j,r,o,l,b,s,c,e,j,f,t,h,j,c,q,l,m,l,a,d,b,s,e,a,q,h,m
g,i,o,h,m,m,g,h,t,l,c,d,h,f,m,b,f,g,d,p,p,n,m,k,n,n,a,c,f,e,n,h,c,h,g,a,e,n,h,n,g,t,p,m,r,o,a,f,t,f,k,j,r,g,h,b,h,i,a,g,o,s,f,r,p,m,d,o,n,k,i,g,g,o,o,b,r,j,k,m,t,r,f,n,i,i,g,b,e,e,h,o,r,t,l,m,e,m,s,m
f,g,j,e,d,s,m,p,p,i,n,b,c,b,d,j,j,g,r,o,o,o,r,l,g,d,m,a,b,o,n,e,q,f,a,q,m,f,t,d,d,p,l,g,g,j,r,o,n,q,c,d,n,t,r,o,p,r,n,q,n,m,q,o,n,k,n,l,m,i,l,s,i,r,t,c,e,h,j,p,r,j,n,j,f,t,l,r,g,e,k,h,p,j,j,h,d,g,k,k
s,f,r,o,a,n,s,c,m,a,t,h,c,d,j,c,m,e,p,l,c,o,o,i,i,h,c,c,m,n,s,h,t,h,r,t,d,f,t,h,o,i,r,g,p,p,n,d,d,r,l,c,i,o,h,n,h,e,q,a,g,s,h,g,h,k,h,n,f,b,i,h,d,t,p,j,n,p,o,d,o,q,l,j,o,d,r,b,s,r,j,f,f,d,e,t,j,o,h,h
p,s,f,b,p,b,g,k,k,r,d,r,f,h,d,h,s,s,g,h,e,q,t,t,d,t,t,d,k,r,q,h,c,s,t,p,e,d,r,m,p,t,g,p,l,j,p,m,d,o,t,l,b,l,n,h,d,s,f,s,t,c,m,s,a,j,q,g,f,g,e,k,t,r,d,n,r,l,b,o,r,h,d,h,k,l,d,j,h,p,f,a,s,t,p,d,c,g,a,r
q,m,i,s,r,t,f,l,e,d,g,s,o,b,s,m,i,d,o,s,n,n,a,h,h,f,l,e,k,s,h,e,f,e,q,q,o,r,a,n,r,a,b,f,h,c,d,a,i,c,o,o,h,t,l,h,q,o,a,h,t,d,f,d,d,j,j,l,f,p,i,i,b,s,i,o,j,i,b,g,k,r,r,k,k,d,b,o,q,b,o,o,q,k,l,j,a,c,i,b
a,l,f,d,e,k,b,m,r,j,o,m,g,c,t,q,d,f,l,q,d,h,q,k,t,o,o,s,t,t,g,b,g,t,q,e,d,i,f,r,a,k,b,i,i,k,i,o,r,c,a,h,r,c,k,o,s,d,a,h,h,t,h,m,k,b,g,e,n,o,s,o,h,b,i,n,k,r,j,f,c,j,q,h,n,o,f,j,j,b,f,e,h,s,c,j,p,f,m,d
c,h,d,m,n,d,p,b,g,t,s,g,i,k,i,m,c,e,g,r,c,h,n,d,b,d,b,k,c,b,m,i,s,h,m,i,s,q,e,b,d,f,h,d,a,t,k,g,b,o,n,q,s,e,d,o,r,f,h,r,p,t,s,t,a,f,q,h,t,t,n,k,c,e,d,s,j,h,t,r,l,a,r,a,p,q,i,e,s,h,i,d,t,l,d,o,k,q,r,g
d,k,o,s,o,f,o,n,t,o,f,s,m,t,h,t,f,i,p,r,s,t,i,p,s,a,a,p,n,c,f,s,t,a,d,m,m,s,d,s,e,d,a,i,r,q,j,j,r,p,q,s,i,l,h,t,e,q,i,b,g,c,i,l,e,p,s,m,d,n,g,p,e,g,e,c,k,b,l,k,j,a,c,o,i,b,s,h,f,r,n,h,o,k,h,o,m,r,r,b
d,g,q,f,b,a,s,p,b,j,c,k,k,e,t,a,m,h,p,c,e,d,o,a,p,h,q,m,j,n,b,g,d,j,s,q,k,k,g,b,j,i,b,a,g,p,l,o,g,a,i,q,t,a,s,o,h,t,e,o,j,f,i,c,q,g,t,i,q,d,m,q,o,h,e,k,k,i,r,k,o,m,c,c,t,a,n,s,d,h,c,t,s,d,n,b,i,g,c,o
t,o,f,e,g,j,s,g,a,n,s,l,p,s,n,i,s,d,e,l,i,p,f,f,l,k,s,c,p,g,e,j,f,s,g,n,m,m,m,b,j,a,f,r,l,m,l,t,i,k,e,m,j,j,d,t,k,e,i,s,c,g,k,o,m,g,s,q,j,g,j,t,c,j,f,j,f,c,t,m,p,t,f,c,o,c,o,p,r,m,g,p,t,i,p,t,r,g,a,d
a,p,i,c,b,a,s,g,j,o,g,s,e,t,h,k,q,f,r,e,g,s,o,q,t,f,j,g,o,j,n,m,t,c,t,l,q,p,o,e,c,a,f,f,n,p,c,m,b,g,h,p,q,b,p,p,g,g,r,e,n,r,h,c,k,m,g,n,p,n,j,p,d,a,f,h,o,t,i,a,f,g,o,r,j,t,j,r,n,g,l,j,c,d,m,l,p,d,o,j
t,p,d,t,f,d,b,i,a,f,g,e,h,q,o,h,i,l,k,r,p,m,l,f,b,p,f,o,o,i,o,q,m,i,g,p,m,t,s,h,g,f,h,r,h,n,e,e,g,l,h,l,n,b,n,h,h,d,i,m,o,g,s,q,f,h,q,e,q,s,d,n,s,i,b,b,o,k,t,a,d,a,i,n,f,b,m,e,l,h,e,c,o,b,n,j,n,m,d,e
m,e,p,g,m,r,k,a,c,s,a,s,j,h,d,m,n,c,k,r,h,d,d,s,p,f,q,i,a,i,m,r,k,i,b,o,j,e,e,q,g,m,b,d,j,p,n,o,n,b,a,e,l,t,b,m,e,j,f,f,k,k,b,l,o,m,h,b,n,f,f,h,c,a,k,e,e,i,g,r,n,f,f,g,o,p,p,s,h,t,b,j,f,f,m,d,q,k,d,k
e,k,t,f,r,a,n,k,p,o,l,l,k,f,s,a,m,e,j,t,b,f,h,t,f,b,e,o,i,h,c,o,b,d,e,d,r,b,b,s,g,k,b,h,k,n,k,g,l,o,l,a,k,g,m,s,k,q,q,p,h,l,g,c,p,j,q,l,d,i,k,t,h,e,b,l,t,k,f,k,d,b,i,n,q,c,c,f,j,g,d,t,f,i,g,o,i,t,k,q
s,a,m,j,s,s,a,j,p,h,r,r,n,o,f,g,t,o,k,k,r,i,t,t,t,l,s,t,o,f,r,c,a,i,r,n,k,s,r,l,a,i,r,i,r,a,j,p,e,k,i,o,h,d,d,s,c,n,f,d,d,b,r,d,n,o,r,g,e,i,p,s,k,f,e,l,l,g,k,i,b,g,i,r,b,n,t,p,m,f,b,b,i,l,f,e,o,a,f,o
a,c,d,a,k,q,f,m,s,h,d,l,a,l,m,t,h,c,s,l,d,j,p,k,e,h,t,g,b,d,p,m,c,h,s,m,p,l,f,d,k,s,l,r,m,k,s,k,b,j,s,o,c,h,b,d,o,t,c,i,l,f,o,t,b,r,a,a,k,a,p,g,m,e,f,b,r,j,l,p,a,c,f,d,i,l,i,q,k,n,c,s,h,g,k,l,n,d,g,a
j,p,f,c,p,s,m,k,n,f,k,b,k,r,a,g,m,b,r,n,l,e,t,q,b,n,t,h,q,a,l,s,t,t,a,p,n,d,m,m,q,j,m,e,f,f,b,t,i,g,g,q,g,q,c,o,l,d,b,q,n,t,g,f,e,f,g,r,s,f,m,c,n,a,k,q,m,r,e,a,t,c,h,l,k,f,m,o,o,l,p,t,g,i,t,l,a,e,r,h
a,l,n,c,j,d,a,o,q,h,s,n,a,s,s,i,o,c,f,l,g,b,r,c,o,l,c,c,n,e,i,a,e,n,e,c,f,h,j,b,m,h,p,k,k,h,l,m,f,o,e,p,o,b,g,j,a,m,g,k,f,s,g,i,e,e,j,k,a,h,g,p,e,o,s,d,k,a,a,s,j,g,p,o,f,m,p,h,f,m,q,o,k,b,f,g,d,l,q,d
j,n,n,h,a,c,p,s,s,h,d,g,l,p,i,e,d,c,l,a,m,p,q,t,n,f,c,o,h,c,h,e,a,i,h,d,t,j,q,d,i,r,g,e,l,r,l,l,p,b,d,q,s,p,g,c,c,m,s,q,b,q,e,b,i,a,r,d,p,b,f,f,i,t,s,s,h,j,q,q,o,b,f,b,k,i,a,d,e,g,o,k,a,p,n,j,h,s,h,a
r,i,s,a,r,k,l,q,c,m,e,q,d,h,l,p,q,k,e,t,j,h,p,m,s,m,b,c,f,f,i,i,c,r,k,t,h,q,o,e,r,s,k,h,p,a,f,n,n,f,i,p,b,c,r,d,g,l,g,f,b,i,b,s,d,o,b,b,m,t,i,g,g,g,c,k,a,o,o,k,n,l,a,m,i,e,p,b,k,l,r,a,l,o,e,b,d,b,f,e
t,c,g,f,r,e,c,n,q,o,d,q,d,j,h,o,h,h,q,d,g,k,f,m,l,j,r,b,l,f,i,o,s,b,q,f,j,i,p,d,e,h,s,b,p,f,p,i,b,f,j,c,p,t,a,s,a,l,i,o,h,f,m,s,i,i,e,s,k,q,q,q,b,o,s,d,l,k,q,k,m,o,n,o,n,o,p,q,k,p,p,o,j,f,r,b,f,n,t,a
i,o,n,a,a,k,l,b,p,o,o,s,g,b,l,l,c,c,p,s,j,f,a,j,i,s,k,j,b,g,i,n,t,l,g,i,t,q,r,g,f,q,l,a,k,t,e,g,d,i,k,r,b,a,n,g,m,h,b,e,m,m,b,t,d,b,f,j,a,k,p,d,q,q,s,r,b,i,c,l,g,p,p,f,h,p,k,n,g,l,i,i,t,a,i,f,a,o,t,r
n,s,i,q,m,n,t,n,o,e,k,o,s,e,q,k,k,s,e,j,b,q,t,s,t,f,a,n,g,c,h,n,k,d,a,h,j,i,f,n,q,d,b,e,q,f,e,s,p,o,a,l,o,t,r,b,b,o,o,h,b,d,d,e,b,q,k,l,s,p,f,l,l,c,d,d,l,g,b,j,a,f,r,s,n,b,p,f,o,b,a,k,o,m,f,q,j,j,h,b
n,b,e,e,r,a,p,l,m,t,a,g,j,l,c,p,l,o,o,c,d,f,h,l,c,d,j,t,p,i,c,o,t,t,c,k,k,b,s,h,j,r,o,e,c,i,b,t,g,p,a,t,k,s,f,n,c,l,a,j,r,m,q,j,t,s,r,a,r,j,h,t,s,f,n,b,i,i,i,t,b,i,e,i,o,s,c,i,b,m,t,f,f,r,o,i,d,o,s,h
a,h,k,q,r,e,k,j,f,a,g,m,f,n,p,k,c,l,c,t,e,f,r,o,e,d,r,p,o,i,a,o,i,f,b,t,f,s,e,b,a,r,m,p,f,o,c,e,o,h,p,m,i,n,g,g,i,s,j,o,g,i,r,m,i,a,s,i,t,n,s,i,j,g,l,q,c,g,i,b,j,r,n,i,j,o,a,k,b,r,n,p,t,b,e,t,j,c,d,a
b,j,o,c,r,b,k,b,b,i,t,f,g,j,d,c,q,j,n,q,t,f,n,j,a,d,f,i,p,i,h,a,f,t,i,o,p,m,q,p,t,h,e,r,m,g,q,a,p,m,o,p,q,i,b,s,t,s,f,o,j,e,h,h,m,o,o,k,r,f,o,l,i,a,q,c,e,j,o,l,q,g,g,e,l,r,o,h,n,s,r,f,k,m,n,h,s,b,a,b
r,m,j,o,s,e,o,r,q,n,a,j,k,q,d,g,n,f,p,t,s,d,c,a,c,a,a,s,o,h,k,r,n,f,t,p,c,s,m,r,t,q,e,l,t,s,h,n,b,r,p,n,n,m,e,r,s,q,d,t,j,p,m,n,g,o,f,c,l,s,c,b,s,g,c,b,h,m,e,j,c,o,h,g,g,m,d,n,e,c,h,i,o,o,n,i,s,h,s,l
a,t,r,j,b,n,n,t,o,s,f,c,b,p,j,n,r,n,c,e,t,c,b,h,f,m,q,t,n,k,l,d,l,b,d,i,d,l,b,i,l,f,d,l,r,a,n,m,s,h,b,o,r,i,s,i,r,s,h,k,p,k,p,b,c,c,q,q,h,s,j,r,t,f,n,o,n,m,f,k,q,d,m,f,t,d,b,l,a,s,h,n,r,t,t,b,p,a,b,p
c,p,h,r,e,o,d,n,i,n,k,l,k,b,l,k,i,q,d,k,r,c,p,a,e,r,h,e,g,h,n,r,s,e,b,k,a,q,n,e,s,p,e,a,f,r,o,r,q,p,d,f,j,h,l,f,g,g,k,b,c,n,s,f,i,h,k,g,e,s,k,j,a,n,h,l,s,m,c,i,h,m,j,k,s,s,i,j,b,j,s,n,l,g,k,g,b,n,c,s
m,d,j,m,a,a,e,m,g,m,g,q,d,n,c,j,l,j,m,k,p,i,r,h,m,b,a,e,f,p,o,n,q,f,e,l,q,i,e,g,e,a,d,m,g,o,a,p,c,p,p,c,n,a,f,o,k,o,i,m,p,r,b,i,a,g,b,o,j,b,q,t,o,b,r,q,f,p,l,r,o,h,f,t,g,t,h,t,a,a,c,g,h,b,m,p,i,q,b,e
g,c,k,o,l,b,l,d,d,j,b,c,d,k,g,g,s,j,i,j,o,q,j,c,s,k,r,s,e,m,l,c,n,e,t,m,m,p,s,l,t,j,l,p,s,c,l,h,p,e,m,j,f,h,t,m,d,k,b,p,j,m,s,l,h,m,i,j,d,p,l,i,c,h,c,i,j,i,d,s,p,g,c,i,s,c,f,j,e,o,l,o,o,i,c,l,m,n,m,c
n,q,o,j,d,a,j,b,r,k,l,l,c,o,n,e,c,e,m,a,m,q,f,s,p,f,i,k,t,b,o,s,t,c,r,l,c,j,n,b,c,c,j,p,t,d,h,n,b,j,m,a,q,n,j,f,h,o,t,i,n,l,r,q,r,g,q,n,b,r,f,h,l,d,i,b,l,r,p,r,s,n,j,o,q,s,b,h,j,r,b,r,b,o,i,d,c,a,n,b
g,h,e,e,e,r,s,e,t,j,h,e,g,i,c,a,m,c,b,d,e,s,r,g,f,p,c,j,k,h,g,f,r,h,i,e,t,l,k,n,d,c,a,q,g,s,a,q,r,o,i,t,o,m,t,d,n,m,i,h,o,g,o,h,k,e,a,q,b,o,g,n,o,h,d,a,d,k,s,c,g,s,q,e,e,f,e,e,f,a,e,h,n,a,d,c,e,c,i,p
p,a,p,k,p,d,f,j,l,c,p,h,i,h,b,c,m,m,h,s,i,o,n,j,f,f,r,i,i,h,m,m,q,a,t,t,b,m,f,o,i,t,i,c,h,q,m,j,g,d,b,h,d,h,l,m,k,e,d,t,g,d,c,m,l,r,l,e,e,m,o,f,o,q,o,c,o,l,m,i,i,p,d,l,o,k,d,g,q,p,f,t,d,a,r,b,f,n,p,h
m,g,a,n,t,q,b,i,h,c,l,f,f,p,a,a,e,c,f,p,h,k,e,j,k,m,b,a,p,r,c,k,b,l,k,e,i,m,e,p,d,t,h,q,e,l,s,r,h,f,t,m,f,k,a,h,l,d,b,l,j,j,d,l,j,c,k,f,g,k,i,k,s,h,f,s,j,c,f,q,t,a,s,k,t,t,o,n,m,b,k,e,q,m,g,j,i,k,j,i
p,j,m,h,k,e,g,g,c,j,r,o,i,j,t,m,a,c,k,p,e,g,r,c,j,a,g,f,l,n,a,j,l,s,p,i,t,g,n,p,e,s,a,o,m,e,r,l,d,g,q,n,p,e,p,d,p,a,a,k,f,o,t,a,q,a,d,s,t,l,d,d,h,g,d,h,d,r,k,t,m,c,g,p,j,c,c,i,k,i,s,t,q,h,q,n,l,g,n,b
a,j,t,n,o,t,r,l,i,g,j,d,f,a,j,a,p,l,m,a,b,h,i,j,n,l,m,j,g,n,f,p,d,g,d,c,q,p,j,d,f,b,o,j,k,e,a,s,e,j,h,j,l,p,f,g,f,o,l,a,a,s,m,t,q,p,e,p,g,b,g,p,p,n,t,n,a,c,o,k,a,j,t,t,t,i,i,k,f,p,p,e,s,f,i,a,m,j,k,f
s,q,o,e,q,r,e,i,n,e,q,c,o,j,t,f,c,d,b,m,e,k,b,g,f,g,o,i,q,n,c,d,e,p,s,a,r,k,h,c,h,r,n,h,j,h,h,h,p,d,n,e,e,a,f,d,a,f,l,n,i,j,l,s,q,q,c,e,h,r,b,o,e,t,q,c,m,l,q,j,g,o,r,n,t,m,q,b,o,i,g,o,g,e,b,m,f,l,a,f
l,k,h,n,e,a,k,k,a,a,p,h,q,o,b,b,t,q,g,n,c,b,m,g,q,e,p,r,m,g,l,p,f,m,r,n,g,f,f,n,f,n,l,g,i,o,j,b,g,l,e,b,h,t,s,b,m,f,l,s,g,n,f,n,n,s,n,p,a,q,f,p,j,f,q,k,c,t,o,n,o,j,d,t,q,h,f,m,p,r,a,m,a,b,q,d,q,e,t,q
j,j,r,b,c,f,n,i,c,l,e,i,s,o,m,l,i,e,g,n,f,e,d,o,i,o,t,p,s,a,d,n,c,c,r,m,m,l,h,j,g,j,c,d,t,o,t,r,n,o,c,l,o,t,a,j,g,t,n,c,t,p,m,n,g,i,j,f,k,q,g,i,f,k,b,b,d,j,q,r,o,l,g,d,q,t,l,o,c,l,a,a,q,t,e,a,s,c,i,k
r,a,i,l,n,m,p,t,g,s,s,h,q,f,p,h,i,d,j,s,t,e,q,g,h,a,q,d,h,l,q,o,g,q,t,g,r,g,s,r,j,q,q,s,c,k,s,q,n,b,q,h,k,q,r,e,t,e,b,j,r,q,m,t,r,i,r,k,g,h,k,c,h,h,l,b,g,l,q,b,b,m,h,g,j,e,f,r,k,g,i,h,r,j,r,c,l,m,e,t
i,j,p,l,p,q,d,r,r,f,h,h,m,f,q,o,k,h,c,p,h,t,k,k,h,g,m,p,q,t,h,s,k,q,c,l,j,n,n,h,m,o,l,c,m,o,l,l,f,c,e,h,d,i,t,h,g,r,m,p,d,p,r,s,j,i,g,k,q,g,m,p,h,r,d,b,t,b,e,s,i,d,s,h,r,j,q,b,m,k,f,f,r,t,r,q,r,o,a,p
r,r,q,i,c,l,p,a,e,g,i,g,o,t,d,e,h,c,b,j,i,s,f,k,l,j,h,t,q,h,b,l,k,i,b,n,p,o,c,o,e,t,d,f,t,k,b,i,c,f,t,o,r,o,e,q,t,p,a,a,n,s,n,k,h,j,o,c,a,j,j,h,e,q,f,p,j,l,t,j,i,e,b,h,e,s,c,r,j,i,m,e,l,s,o,f,a,o,m,s
n,n,p,b,e,l,k,a,f,r,h,o,e,s,l,b,c,n,o,m,h,k,d,b,r,a,g,l,p,g,q,n,b,r,e,s,j,i,a,i,a,t,a,l,c,l,j,t,k,f,p,e,g,b,c,e,d,j,g,r,g,d,m,n,t,b,b,i,m,k,b,m,o,f,l,d,k,h,f,p,d,c,c,m,l,p,r,o,q,l,b,s,p,k,l,m,d,h,h,m
p,m,e,t,n,h,g,k,m,h,h,s,b,e,g,t,h,o,b,n,t,b,p,t,q,i,m,b,e,k,n,p,t,c,i,k,f,k,j,t,h,o,i,p,l,g,k,a,d,n,t,m,b,t,k,n,q,o,h,n,t,n,l,m,h,q,d,r,p,c,o,a,f,t,a,b,t,e,a,o,b,p,q,j,j,t,e,n,d,b,b,c,j,f,n,i,s,g,s,c
o,b,d,p,o,d,t,g,s,q,o,r,o,j,p,f,r,g,r,c,s,g,m,r,e,f,k,n,l,g,j,g,b,m,e,d,m,g,r,a,t,b,a,r,l,n,n,a,k,l,n,s,i,e,m,t,j,o,a,s,h,m,h,l,a,n,k,d,a,o,s,l,q,d,a,k,q,c,k,r,b,n,r,m,s,f,a,a,d,k,f,f,i,m,h,q,m,q,c,h
a,f,b,t,a,l,o,o,n,j,m,m,a,q,l,t,a,n,j,q,n,f,h,f,t,e,o,p,b,g,i,p,h,l,l,g,m,i,o,a,d,r,k,j,e,b,h,d,d,n,d,t,q,c,f,i,k,a,d,q,l,o,a,h,k,r,a,c,b,l,g,l,r,n,j,g,e,i,e,p,i,l,a,n,p,g,p,t,l,g,s,o,s,n,k,h,r,l,i,j
g,n,c,n,q,n,f,f,p,c,s,r,p,q,s,o,d,l,f,t,c,a,e,t,c,f,k,c,f,e,l,p,l,q,h,j,s,m,t,f,d,i,c,j,p,f,o,r,b,g,b,h,e,c,n,t,p,c,b,m,t,m,o,b,f,j,h,o,p,n,r,a,l,i,m,e,t,b,o,p,d,k,m,c,q,g,j,r,f,d,m,p,h,b,h,o,e,d,b,r
m,g,c,h,e,n,t,p,j,e,i,b,j,n,j,j,d,f,a,i,j,i,l,f,h,n,l,q,d,i,h,d,d,p,q,k,b,d,g,i,o,h,c,c,r,d,m,l,g,g,n,s,o,p,a,q,m,s,k,n,d,t,b,r,n,h,i,b,q,m,q,i,k,j,l,t,a,g,o,p,b,i,j,s,e,l,a,t,e,c,m,a,o,f,d,r,b,h,d,j
o,m,b,i,h,l,q,d,i,a,f,q,g,j,l,c,p,g,j,g,s,p,c,b,o,e,s,b,k,c,c,a,t,f,t,c,d,p,q,t,d,n,p,k,r,c,l,j,l,r,r,i,r,o,h,n,c,k,g,i,i,o,i,t,h,k,r,o,o,m,k,c,e,d,k,n,a,p,c,p,i,g,d,q,j,i,p,r,i,t,p,s,k,b,m,e,f,o,i,i
