var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10,var_11,var_12,var_13,var_14,var_15,var_16,var_17,var_18,var_19,var_20,var_21,var_22,var_23,var_24,var_25,var_26,var_27,var_28,var_29,var_30,var_31,var_32,var_33,var_34,var_35,var_36,var_37,var_38,var_39,var_40,var_41,var_42,var_43,var_44,var_45,var_46,var_47,var_48,var_49,var_50
i,m,m,j,e,j,l,f,f,h,g,i,a,m,h,o,n,k,n,i,j,o,k,k,m,i,i,b,g,e,o,n,o,c,m,h,h,l,c,n,n,n,l,a,i,a,e,k,n,g
m,o,h,c,f,m,a,e,m,h,b,i,a,j,k,m,e,d,k,h,m,c,e,i,d,a,d,i,h,n,b,h,o,n,g,c,n,k,i,c,k,m,d,d,e,k,n,c,e,c
m,m,i,j,h,n,i,o,o,d,a,d,m,c,l,e,b,n,j,e,e,c,m,f,c,h,k,b,h,c,i,g,n,n,f,k,i,o,h,f,k,c,a,c,n,f,d,b,e,h
m,a,j,b,c,f,h,o,d,o,g,n,h,f,d,e,j,o,e,b,f,c,a,j,i,b,f,e,h,f,o,m,d,j,k,f,g,m,g,f,h,g,j,j,d,o,i,j,h,n
f,j,b,c,n,i,e,k,a,m,d,n,k,a,i,j,e,i,j,h,j,o,g,c,n,o,f,d,m,j,l,g,m,n,i,k,m,a,n,m,b,j,o,j,a,i,e,h,o,a
o,f,a,e,i,a,k,d,m,d,e,c,l,j,o,o,c,e,b,n,b,h,o,n,g,n,b,c,g,l,j,i,f,c,n,i,e,c,g,f,g,j,l,j,g,l,m,b,f,l
e,d,o,a,b,n,j,m,e,o,c,a,e,l,l,l,d,n,n,m,k,l,g,k,i,d,k,k,e,n,a,d,c,f,a,e,m,e,a,c,o,d,b,a,e,m,m,c,g,o
i,d,o,k,m,c,d,h,h,l,h,a,a,j,a,o,c,b,b,c,n,c,h,k,l,k,f,h,o,m,g,e,f,d,c,d,h,f,a,k,o,o,b,n,c,g,m,k,d,b
o,h,d,m,k,i,a,n,d,b,o,e,i,l,m,d,j,h,i,d,k,i,k,j,k,n,c,e,n,b,d,m,i,e,k,k,e,g,h,o,f,d,c,m,a,o,i,o,g,h
g,j,b,n,i,f,a,j,i,j,j,b,o,c,g,j,b,b,n,b,i,a,a,o,c,m,k,i,h,k,h,a,n,i,o,n,g,o,m,o,d,k,o,a,n,g,n,f,k,k
i,e,n,o,l,d,b,d,l,h,d,i,e,g,f,e,j,l,i,b,e,n,o,m,m,m,c,n,c,e,m,i,g,g,l,h,g,o,c,j,g,c,j,i,e,f,o,f,b,m
c,o,i,b,c,c,l,j,d,f,f,d,o,b,h,m,i,g,m,l,k,i,f,i,d,o,o,a,i,h,n,i,o,d,h,a,c,a,l,g,e,a,f,j,d,f,o,n,n,m
a,i,l,e,j,l,f,f,l,m,g,g,l,j,b,k,d,a,i,e,f,g,g,k,k,h,h,a,d,l,m,j,d,l,o,l,j,e,f,l,h,g,a,j,e,m,a,l,l,n
j,i,d,o,i,h,b,f,i,o,e,o,l,n,g,e,b,n,n,i,b,a,g,b,k,k,b,i,b,e,g,m,l,n,h,c,j,h,i,n,c,j,d,m,j,d,d,f,c,b
g,l,i,f,e,j,o,f,l,g,f,f,l,g,i,i,h,a,g,a,a,i,i,o,i,i,l,i,h,h,j,o,c,l,d,m,b,e,h,o,e,m,h,e,l,e,j,o,i,f
j,j,e,g,n,a,e,l,a,h,n,c,o,m,k,n,l,a,h,n,l,c,f,j,f,b,h,i,h,h,c,g,j,h,f,d,c,l,f,k,f,k,b,j,m,m,e,a,j,b
c,d,e,l,d,f,j,j,f,g,k,g,e,n,i,m,k,e,h,a,f,j,f,l,l,k,e,b,k,j,h,e,o,n,f,h,g,i,e,f,g,d,g,a,k,i,h,i,b,o
b,f,d,o,m,j,l,l,k,d,l,h,l,j,m,e,c,e,n,a,g,d,g,e,m,i,a,i,d,n,j,d,n,b,o,n,k,d,e,h,b,a,m,m,j,a,b,i,o,n
k,g,f,l,m,h,h,c,g,l,d,h,h,k,m,e,g,d,i,a,f,c,d,e,f,k,n,a,l,c,l,m,j,m,g,h,e,l,g,c,i,n,e,m,l,k,e,l,g,d
e,g,b,d,b,o,j,i,a,k,d,f,e,n,h,b,h,i,f,f,c,b,b,b,e,f,n,i,b,f,b,l,k,j,m,d,a,f,n,m,h,k,c,e,f,c,i,h,n,j
b,k,g,c,l,b,h,c,f,l,m,k,c,l,e,m,j,j,l,k,d,k,d,c,g,b,n,d,n,o,i,o,o,c,o,m,f,d,g,j,d,f,n,o,d,g,i,c,m,l
m,d,m,i,m,b,n,b,l,m,e,b,o,n,b,n,g,k,e,l,h,f,h,k,d,d,l,b,b,l,d,f,a,h,h,f,j,o,e,g,o,d,a,e,m,f,k,b,d,h
m,h,b,a,g,j,m,j,k,o,h,m,i,n,c,b,n,d,l,o,n,f,b,a,e,o,o,a,l,d,i,o,d,i,o,g,n,c,k,a,a,b,j,d,j,a,l,b,k,m
d,e,d,f,e,h,n,k,b,d,j,g,o,f,i,d,i,l,l,f,m,d,j,g,g,l,l,j,o,b,k,k,h,j,b,n,o,j,g,l,g,k,e,o,m,f,g,m,c,g
g,n,g,c,h,a,n,e,j,o,l,a,n,n,d,d,f,f,k,a,g,m,k,e,h,j,d,n,j,d,a,k,f,d,i,g,m,h,j,m,f,j,i,g,o,h,a,j,k,a
e,o,a,b,a,e,b,a,f,m,a,o,e,o,n,a,a,c,j,d,g,h,l,l,a,h,a,h,o,n,i,i,m,k,a,c,h,a,f,e,b,d,b,l,i,n,o,o,f,f
g,o,g,e,l,l,o,d,c,f,h,h,b,h,h,d,a,a,c,d,a,i,a,o,o,b,j,k,h,n,f,b,l,j,f,g,k,f,n,o,l,e,n,o,h,l,k,j,o,b
m,d,a,g,e,g,g,f,b,k,d,f,m,e,l,e,g,i,k,e,e,l,c,k,h,f,e,b,m,l,c,h,o,e,k,d,o,h,d,l,m,m,f,e,e,f,j,d,d,f
n,m,j,c,k,d,g,l,i,n,j,a,a,g,c,k,f,i,k,j,j,k,e,e,g,e,d,k,k,k,c,b,c,j,f,d,f,o,d,d,e,f,j,m,j,i,o,f,f,m
a,h,c,i,g,m,f,e,c,k,n,e,c,k,h,m,k,c,j,c,g,i,k,n,l,d,h,n,f,i,b,l,l,g,l,b,f,o,c,a,l,n,f,j,i,i,a,i,j,b
g,l,g,i,j,j,m,a,l,d,g,g,g,a,d,o,h,f,f,c,e,e,k,j,m,o,b,l,d,j,n,d,c,n,c,k,m,b,e,b,f,e,f,c,m,k,j,m,k,b
k,o,f,j,k,h,e,o,o,n,n,a,o,i,g,l,n,i,a,f,d,i,o,g,d,m,e,h,o,m,k,n,o,k,e,n,n,d,b,c,g,b,h,l,o,n,d,b,f,a
c,l,c,k,o,d,m,o,g,k,o,l,e,b,m,d,i,h,f,l,g,m,e,f,c,g,i,i,e,o,i,o,h,e,h,h,k,c,h,i,b,j,c,o,o,i,n,c,c,j
a,d,l,o,c,e,b,g,f,h,a,k,e,b,o,c,k,c,j,l,n,i,n,i,o,d,n,m,f,a,l,i,a,i,i,g,f,c,f,e,i,f,j,m,f,k,o,i,k,e
l,g,k,c,h,k,m,e,o,d,l,l,l,f,c,j,i,a,b,h,c,c,e,m,i,m,i,j,g,g,b,l,j,g,j,n,h,n,f,b,d,c,a,j,i,m,n,g,m,a
o,j,e,m,b,k,k,d,h,n,d,a,g,k,a,m,i,b,i,i,g,b,a,g,l,c,m,j,a,c,e,a,g,l,a,f,o,j,o,l,d,c,i,c,e,d,l,k,c,l
e,i,f,o,c,c,k,l,h,c,f,f,c,h,l,b,f,i,m,g,n,a,i,c,o,f,n,a,f,o,h,c,g,h,j,i,j,k,e,g,a,a,h,n,j,m,a,h,a,h
c,a,b,d,m,c,o,e,m,d,d,a,g,m,m,j,i,f,g,k,m,e,j,l,f,j,j,n,j,e,b,i,d,l,n,i,n,n,a,o,i,j,f,h,m,n,e,g,c,m
d,c,i,a,h,c,b,i,m,k,f,g,n,e,m,a,d,k,n,i,b,n,i,i,k,h,j,f,d,n,h,a,m,h,f,i,d,e,j,k,m,a,i,m,b,n,m,f,f,k
h,f,k,e,o,c,c,k,a,j,d,f,d,i,a,c,d,j,d,o,n,o,l,m,o,e,h,k,j,c,h,m,l,g,a,m,j,f,f,g,d,l,i,c,f,b,e,a,m,o
b,n,i,n,i,c,f,i,k,f,j,a,h,a,i,i,c,g,i,e,a,h,h,a,b,f,e,b,f,n,e,d,j,n,a,d,e,k,o,b,e,m,g,g,i,m,m,o,l,g
f,n,n,m,n,a,m,f,a,e,d,m,e,j,i,m,d,o,n,a,l,g,k,l,c,e,h,j,j,d,n,c,b,a,n,f,n,o,h,l,i,k,a,b,n,j,j,i,l,f
b,i,d,m,j,a,b,b,i,c,i,c,f,a,h,c,n,f,i,j,f,c,l,n,m,e,k,o,d,m,a,g,o,n,o,m,g,m,j,d,h,k,m,k,e,a,d,j,l,c
f,e,i,d,m,i,h,b,h,g,c,g,k,k,m,f,f,b,g,o,o,d,a,b,c,f,f,b,k,f,i,h,a,i,j,d,b,d,k,n,f,c,g,j,i,l,n,m,d,c
k,e,d,i,j,o,a,o,h,i,d,c,j,c,c,i,o,o,n,b,k,l,d,a,d,e,h,l,j,n,n,h,d,j,e,o,d,d,o,l,g,a,i,b,e,l,l,g,a,a
b,f,a,e,o,d,n,j,g,i,e,o,o,j,b,o,m,i,d,n,g,m,f,b,m,b,h,j,n,j,n,j,c,c,a,n,d,a,g,n,b,b,j,g,m,b,e,l,d,c
n,d,m,m,m,f,m,f,k,e,f,f,k,e,c,n,n,j,a,c,e,j,g,k,m,f,i,i,i,i,f,o,d,c,c,i,i,o,k,b,n,l,o,c,m,h,o,j,f,d
a,f,e,l,e,i,i,b,g,l,d,h,k,b,j,a,g,c,h,a,f,l,c,a,g,h,k,c,i,j,f,j,n,b,k,a,e,n,m,i,n,l,j,l,c,j,d,h,b,c
l,g,o,e,b,i,k,g,k,g,m,f,m,d,i,e,o,k,e,n,k,h,c,b,i,c,i,e,o,g,l,b,i,d,e,f,c,n,m,d,j,l,m,j,f,c,k,d,f,n
c,h,b,g,g,j,g,j,b,e,d,m,a,g,e,h,a,f,c,d,n,o,i,c,a,a,f,m,o,l,m,m,m,a,g,d,j,l,j,i,b,n,f,n,o,k,a,o,h,a
n,m,o,n,d,o,j,j,f,g,b,f,b,d,i,g,o,e,d,c,a,b,o,h,j,g,c,c,f,j,l,g,j,n,j,c,a,a,k,d,g,o,b,f,n,n,g,k,o,a
f,n,j,e,g,o,a,l,c,a,o,e,f,e,k,e,a,e,j,f,g,e,n,j,j,n,h,k,d,g,i,j,f,e,o,n,a,l,i,o,b,o,o,i,l,n,e,m,l,e
k,k,b,j,o,f,n,h,l,m,o,m,k,o,d,a,l,a,k,f,m,j,e,h,a,n,h,f,h,d,d,c,h,n,h,g,k,d,o,k,j,c,d,e,i,d,a,b,i,b
n,d,a,c,g,k,h,m,o,e,n,m,m,l,e,j,n,c,d,o,j,i,j,f,d,b,g,c,a,d,f,a,k,o,k,l,h,d,b,j,m,g,c,i,b,j,d,d,f,b
b,n,o,k,l,m,j,h,d,i,l,m,j,m,m,a,b,n,h,o,a,o,b,h,d,j,k,b,e,l,c,e,b,f,f,l,e,n,j,e,l,b,k,c,m,b,b,h,f,d
d,m,c,d,i,b,m,n,b,d,d,i,j,h,m,j,h,f,l,a,g,m,n,m,d,m,c,m,h,k,g,d,e,h,o,d,m,k,m,l,a,n,c,i,a,j,d,k,o,f
f,l,h,h,c,g,a,b,f,e,o,a,f,f,h,h,i,l,k,i,n,l,k,l,n,j,j,k,a,f,g,e,b,i,h,e,f,m,b,k,n,l,m,k,g,k,f,n,c,f
h,c,i,n,h,d,n,b,b,h,k,g,o,b,m,e,o,a,h,j,h,n,k,i,c,a,o,n,i,g,c,n,h,o,l,e,f,m,l,l,m,l,f,i,n,a,f,f,g,h
n,b,e,m,o,e,l,o,a,f,m,k,c,h,c,k,l,o,f,d,o,b,f,i,g,n,h,i,e,k,b,d,c,e,c,f,d,m,e,o,h,g,h,g,k,c,b,g,a,l
b,b,m,e,k,j,a,a,o,m,f,b,j,m,k,n,n,c,i,j,d,a,d,f,a,e,e,f,g,e,a,m,i,c,i,m,n,k,l,f,l,j,j,g,h,h,n,a,b,c
d,d,a,m,a,e,l,a,b,d,m,i,m,g,b,m,g,f,e,k,a,n,g,i,f,o,o,b,g,d,j,h,m,o,f,d,g,c,m,o,a,n,n,o,n,f,j,h,c,b
h,n,m,i,e,h,f,l,b,a,h,l,o,o,h,c,f,m,c,g,j,b,b,g,l,l,d,e,n,d,g,k,g,g,o,i,k,e,a,j,a,o,n,g,a,m,c,k,j,k
b,n,k,e,m,o,f,e,o,i,k,l,b,o,o,k,l,e,k,c,l,k,l,n,c,e,h,c,l,i,h,o,l,l,a,j,g,h,o,d,a,a,c,o,j,e,a,c,g,h
g,k,f,m,e,a,f,d,d,d,m,h,n,l,j,n,m,c,l,h,m,h,o,j,k,m,m,c,c,j,b,j,b,l,c,e,d,k,a,l,c,k,k,i,c,i,g,b,a,k
e,i,b,c,o,d,g,n,k,h,g,d,j,k,h,g,g,b,c,i,b,f,e,l,g,f,f,f,f,j,o,f,i,c,k,m,e,c,n,f,n,g,l,l,a,h,e,l,g,l
j,e,h,i,m,j,c,i,c,g,o,b,f,e,a,o,a,n,b,a,h,l,i,l,h,l,f,f,b,j,a,l,e,d,m,j,g,l,l,d,h,i,d,h,c,b,i,c,b,n
d,b,k,c,c,i,o,k,f,d,h,a,f,d,i,h,h,f,l,c,d,n,a,k,j,e,i,n,g,i,b,l,g,f,k,h,l,o,m,l,l,h,d,j,l,h,o,l,d,j
k,i,e,b,o,k,n,h,h,g,o,n,b,k,i,k,k,m,h,l,c,h,e,i,g,m,k,j,k,e,m,c,b,l,o,c,j,g,f,m,n,a,e,k,l,h,o,k,g,h
k,l,b,n,c,n,b,e,k,d,f,l,o,j,d,d,e,h,k,g,n,j,n,n,d,i,m,g,j,d,a,f,j,n,e,l,g,m,a,j,b,m,h,b,n,h,n,l,o,c
n,l,b,n,a,e,c,f,c,e,j,o,o,a,b,a,l,c,a,g,d,o,j,e,o,b,b,b,a,a,g,n,m,i,n,g,g,b,a,h,i,l,o,j,f,b,n,c,m,g
d,g,h,o,e,i,h,b,g,a,h,i,m,n,n,m,k,k,k,e,l,b,l,l,i,g,c,k,b,g,a,n,a,i,l,h,j,h,m,b,l,d,f,k,c,i,k,b,f,l
f,c,c,m,l,g,o,o,j,h,a,b,f,i,g,o,c,n,m,j,d,l,m,h,h,i,b,j,c,d,o,i,o,a,j,k,i,n,m,j,f,l,n,o,h,c,d,d,j,o
h,c,i,m,d,g,g,k,e,c,d,h,o,h,a,e,d,g,i,j,g,a,l,g,d,j,e,o,f,j,n,n,l,i,i,b,j,h,f,i,a,m,k,a,b,l,f,n,b,a
m,c,g,n,g,b,g,n,e,o,h,o,o,k,o,m,k,n,j,g,n,l,h,g,k,b,l,l,o,e,a,i,h,i,j,b,e,l,i,a,d,g,c,k,l,a,e,h,c,f
g,h,b,a,m,j,i,f,i,l,l,j,a,j,i,d,m,b,j,f,k,o,c,b,j,o,n,l,g,j,d,j,d,j,o,a,k,a,j,i,b,n,f,e,f,j,i,e,g,l
n,n,l,k,g,m,a,o,b,d,i,f,o,j,o,h,a,f,g,k,a,e,o,h,i,d,m,i,a,g,l,o,m,k,f,n,h,c,a,h,o,f,i,o,k,a,n,k,a,e
m,o,n,k,h,l,g,m,k,b,n,b,g,m,e,d,k,g,h,h,m,h,e,a,k,c,j,l,j,m,d,b,m,i,l,h,g,a,m,l,a,b,n,m,l,l,f,o,m,f
n,l,l,j,k,e,h,i,n,e,j,l,l,g,a,f,b,j,d,h,n,a,o,l,g,d,m,g,c,l,n,n,n,k,g,e,i,m,j,k,f,c,d,b,o,c,j,a,c,e
l,k,l,i,o,j,a,b,e,c,h,o,l,o,k,i,a,l,n,l,i,g,a,l,m,i,e,j,g,b,i,g,f,l,o,l,a,k,g,j,l,m,e,c,n,l,h,m,e,g
h,c,a,m,c,b,g,f,n,a,h,m,e,h,c,a,h,f,h,l,e,o,c,h,l,n,h,i,g,f,j,f,d,e,l,o,j,e,o,f,i,a,e,g,i,i,l,o,m,a
d,g,f,k,e,m,l,k,l,b,b,c,k,e,d,k,f,o,k,b,f,h,a,e,d,g,j,a,l,e,e,o,o,c,f,n,c,m,i,i,o,l,a,a,o,l,n,o,c,h
o,k,j,g,k,c,f,c,m,f,i,g,o,m,m,c,f,b,c,g,c,n,g,c,o,b,j,a,e,f,c,m,f,j,h,n,g,d,k,k,j,b,o,c,f,c,j,a,a,g
a,b,l,n,n,m,j,l,h,b,c,m,g,i,c,j,l,d,i,d,n,j,e,g,e,d,a,j,j,c,g,k,o,a,l,g,l,f,k,h,m,j,c,d,b,i,h,o,j,f
o,h,d,b,h,k,n,m,m,g,d,d,e,k,m,k,g,b,n,j,k,j,g,o,g,e,a,h,c,a,a,j,k,i,c,o,d,c,j,c,n,i,f,g,c,c,g,a,h,k
e,n,b,g,k,g,b,m,c,m,b,o,k,g,j,c,k,f,m,l,k,b,n,l,m,j,k,a,f,a,e,i,c,i,l,f,n,o,i,a,i,c,l,e,b,m,g,i,k,h
d,c,g,e,b,d,i,a,e,h,b,l,b,e,n,a,m,m,n,e,j,o,a,b,d,f,c,o,j,n,c,c,j,a,a,a,f,e,k,j,i,j,c,b,e,n,j,c,j,n
f,l,i,d,o,d,n,d,j,m,a,c,e,m,h,h,b,j,g,d,k,g,d,j,l,n,c,n,j,a,h,n,a,c,g,l,a,k,h,l,e,h,a,g,j,j,b,o,e,m
j,i,e,i,j,i,i,m,h,d,n,n,f,i,l,f,b,c,o,c,k,e,n,j,d,c,l,e,e,l,n,l,o,e,h,e,d,n,b,o,d,b,n,j,k,j,f,b,k,f
o,j,k,a,e,d,m,m,h,h,a,j,f,c,d,j,h,n,i,c,k,i,g,g,f,d,c,i,n,e,l,c,e,k,f,n,k,c,m,j,b,b,j,k,n,f,i,h,h,o
d,b,m,m,b,c,h,k,c,j,a,f,i,j,g,i,j,g,b,m,a,e,e,a,e,m,n,e,j,l,h,m,e,h,b,l,c,o,m,d,k,l,k,k,e,k,i,i,e,o
c,n,h,o,g,d,g,k,g,j,d,e,b,h,f,k,o,g,i,o,d,m,b,e,l,g,i,a,m,o,n,k,e,d,o,l,f,h,l,e,j,k,c,g,f,f,j,a,b,e
j,j,i,i,d,g,k,m,b,m,k,i,l,g,i,n,n,j,g,e,e,c,j,j,c,g,o,b,d,h,l,d,o,f,a,h,f,l,l,g,g,l,c,c,i,d,m,e,n,g
j,n,k,k,a,o,m,l,l,o,c,a,o,h,n,i,o,d,m,j,j,b,g,c,i,a,b,e,c,c,a,l,m,j,l,f,j,i,c,g,d,f,o,d,o,n,j,e,h,g
f,m,b,b,k,l,f,o,k,a,g,g,e,j,c,i,d,o,b,l,m,i,d,g,g,j,k,m,m,d,a,m,m,a,j,m,k,g,b,n,c,f,g,k,n,l,a,d,e,e
k,o,d,h,a,d,d,e,f,j,k,d,e,m,j,o,c,l,n,e,l,d,a,h,l,o,j,h,d,f,n,n,m,n,j,j,k,b,h,o,n,c,i,c,g,a,l,c,i,i
b,d,n,g,e,g,i,g,f,o,m,o,m,d,j,i,h,d,j,o,c,b,o,g,b,a,f,c,a,h,f,m,o,j,e,h,i,k,g,g,b,i,m,h,b,d,l,c,j,l
e,c,i,f,l,o,a,a,i,f,h,g,j,o,d,o,j,a,o,d,f,o,g,b,e,k,k,k,j,a,g,f,b,b,h,f,h,o,i,h,c,f,o,k,n,l,l,g,n,c
o,f,d,g,f,e,i,c,b,b,o,j,l,j,d,d,a,j,g,h,i,k,j,k,e,b,a,l,j,h,f,j,j,i,b,e,j,g,o,c,b,l,h,a,a,c,c,g,l,k
b,i,k,a,m,d,g,o,n,l,c,o,i,l,j,a,m,n,i,h,e,k,o,m,m,f,i,m,k,b,a,i,l,m,d,j,i,k,f,h,n,d,f,e,m,e,n,f,o,o
b,d,a,l,o,f,c,l,j,n,l,i,f,j,h,m,a,i,i,o,k,e,e,d,n,g,o,i,h,l,f,g,n,m,l,k,e,k,f,h,c,c,j,f,b,h,m,m,i,b
g,a,m,k,b,b,f,f,k,g,d,h,n,f,n,f,k,c,i,f,f,c,l,i,d,l,k,o,d,c,l,f,b,c,c,j,k,g,e,l,h,g,h,e,g,k,b,m,b,k
b,h,b,e,h,l,j,o,l,d,o,c,i,i,j,g,a,n,a,c,c,b,k,e,d,f,m,i,n,d,a,l,a,j,e,m,i,i,i,h,a,i,f,o,h,o,j,b,c,j
b,a,l,f,c,f,c,d,j,n,n,o,j,c,a,j,j,e,m,c,n,a,k,m,o,j,f,j,j,m,k,g,n,n,h,g,j,j,l,k,k,d,m,l,b,l,l,c,c,j
c,m,i,j,e,d,h,b,n,n,i,d,l,d,c,b,l,i,k,g,b,j,a,b,g,o,b,e,f,i,h,i,h,n,j,a,n,c,a,o,o,k,j,k,h,o,j,f,g,n
a,d,a,g,j,j,b,m,n,m,d,o,c,c,n,e,e,e,h,m,f,o,h,b,c,i,a,h,j,o,i,k,o,a,g,e,l,c,d,l,c,o,j,j,d,l,c,m,k,c
j,m,l,g,b,j,f,k,c,n,i,h,j,n,j,n,a,g,n,h,l,b,l,h,c,f,n,m,k,m,m,o,b,b,h,o,f,c,j,o,n,m,h,h,h,i,c,f,f,k
b,g,a,b,a,i,k,e,e,i,a,i,h,h,e,a,j,a,j,i,o,k,a,c,h,k,a,f,l,n,k,g,d,j,k,f,j,h,i,e,l,c,j,h,j,c,i,i,m,l
e,l,d,n,m,c,i,i,k,j,h,m,d,b,i,i,g,o,c,m,j,a,i,j,g,h,c,i,j,h,l,m,c,h,c,k,m,m,h,m,i,c,g,l,m,l,e,c,a,e
e,k,g,i,m,c,c,c,m,m,d,a,f,f,d,i,h,n,l,b,c,j,n,l,l,n,d,c,m,e,c,h,g,n,i,n,i,a,h,d,i,c,f,h,m,j,e,n,i,e
b,c,g,d,a,k,i,j,a,n,o,d,i,j,n,l,g,f,j,o,e,c,n,o,l,m,m,c,b,b,b,c,f,k,k,l,c,i,i,k,n,g,m,g,i,c,f,f,i,d
f,e,g,i,e,i,e,b,e,l,h,c,m,d,d,n,g,j,b,c,l,b,c,l,c,m,d,e,d,l,g,o,a,m,d,k,c,m,e,j,h,c,l,o,a,i,d,l,c,o
e,i,d,k,b,b,j,n,b,c,h,j,n,m,o,h,i,n,j,o,c,c,m,e,f,f,l,f,k,e,f,m,c,i,h,e,o,m,m,f,d,d,f,m,h,l,c,i,b,b
l,i,e,n,f,b,m,b,c,n,h,g,g,j,l,a,o,k,h,b,k,n,d,g,e,h,g,o,k,a,m,n,a,e,a,k,a,m,g,o,g,k,d,k,g,k,b,o,g,o
n,o,i,e,b,d,h,i,n,f,n,g,b,c,e,k,a,c,m,n,b,g,b,b,i,k,d,b,a,a,f,g,e,k,h,c,j,l,n,a,f,e,h,a,o,l,c,g,i,g
d,f,g,d,g,o,o,a,k,b,c,e,d,a,f,n,d,k,f,b,h,i,a,h,f,j,h,c,i,i,g,f,m,f,k,h,a,n,b,h,j,e,e,m,o,c,b,k,i,m
k,l,j,m,f,f,j,a,c,e,o,k,j,g,m,g,f,g,g,b,j,a,o,n,k,b,e,k,e,a,c,h,g,j,k,o,k,c,a,d,k,e,g,l,h,l,h,m,l,c
d,l,k,n,c,c,f,o,j,a,h,n,l,b,a,i,b,a,l,j,e,n,e,l,m,d,a,o,h,b,l,n,i,k,m,c,i,i,l,e,l,g,c,c,n,k,c,d,h,k
b,k,g,m,f,l,d,f,k,b,g,o,g,c,f,g,g,i,g,i,g,g,d,l,k,b,o,k,d,g,b,i,k,j,g,d,f,l,e,m,b,i,c,n,h,k,o,d,d,m
m,i,k,o,k,n,m,f,o,b,g,c,h,m,e,e,o,d,k,g,j,o,f,g,h,f,b,c,g,d,l,h,e,g,h,c,m,k,a,f,l,h,o,j,k,h,d,d,h,g
o,o,o,c,g,o,a,c,d,d,e,e,o,e,j,c,n,o,e,e,i,k,l,b,d,l,b,o,m,f,c,a,j,h,i,f,k,o,h,c,m,f,d,l,e,i,g,i,n,b
a,f,f,f,m,c,e,i,d,b,g,n,a,h,f,h,i,b,k,o,b,j,n,b,c,k,h,n,j,g,h,g,b,g,l,j,d,j,h,j,a,m,h,b,k,b,e,b,k,l
i,i,h,c,b,l,c,h,o,c,j,b,n,i,b,n,k,e,d,e,e,g,d,m,o,g,f,j,b,h,n,n,c,m,b,e,a,i,e,h,n,n,g,g,e,b,k,n,g,f
b,a,e,n,i,k,b,g,g,i,o,k,l,b,c,m,k,h,f,n,l,o,a,m,g,g,d,m,j,i,b,d,l,o,b,h,g,l,f,a,f,f,k,a,c,d,k,l,j,f
j,k,k,i,f,k,a,j,j,m,o,c,e,k,i,d,a,i,a,k,j,i,j,d,j,j,g,g,h,o,i,f,j,d,o,j,a,c,n,f,m,d,e,n,c,d,g,n,a,n
a,c,e,h,g,n,h,i,f,i,o,b,g,c,o,m,l,d,o,a,h,a,n,e,b,g,l,d,i,c,a,i,e,n,b,j,d,b,i,e,f,f,b,l,h,o,b,a,a,d
g,o,c,o,d,j,l,i,j,a,k,f,l,i,n,c,g,e,f,i,b,d,e,k,h,l,b,j,b,g,b,i,n,k,c,a,i,h,o,e,k,k,o,o,o,g,e,a,c,h
g,l,i,d,f,h,a,d,a,l,c,b,i,e,k,d,c,f,g,k,k,e,f,e,g,a,o,c,l,j,h,n,g,h,i,f,o,c,f,i,b,h,c,d,k,j,e,l,n,l
a,g,f,k,j,m,g,i,l,b,m,m,j,h,n,n,k,c,e,l,d,b,g,f,k,b,i,g,a,k,o,g,a,d,m,h,f,b,c,g,n,f,j,j,f,c,i,c,k,m
d,f,f,d,f,b,h,o,d,o,n,i,c,b,i,b,i,a,f,b,h,b,n,h,h,j,d,g,c,c,k,a,d,k,m,h,l,i,k,n,n,o,a,a,l,j,h,m,o,j
k,o,k,m,h,e,d,c,k,i,h,a,e,n,i,c,m,b,l,f,a,e,l,d,l,f,b,m,b,o,o,f,b,n,h,l,b,f,l,b,i,e,o,i,a,c,b,n,c,f
d,l,f,o,f,i,e,f,l,d,d,f,i,h,i,b,m,d,b,n,f,l,a,m,e,d,j,a,j,i,o,a,h,c,c,b,o,f,a,e,n,e,b,c,a,o,h,m,o,m
i,l,o,h,d,a,b,d,h,e,g,d,a,j,g,c,f,n,i,d,d,e,h,o,e,a,l,g,j,n,h,e,m,a,g,l,b,a,k,h,l,n,f,e,h,h,i,k,o,e
d,g,f,o,l,c,c,i,d,d,m,f,i,j,h,o,j,h,m,i,c,d,a,e,o,g,b,f,d,d,m,l,g,l,k,c,i,l,b,e,f,e,f,a,d,m,h,d,d,h
k,o,f,i,m,l,m,n,a,l,b,b,c,i,l,h,m,k,k,e,k,a,n,m,f,g,o,m,e,o,h,a,a,a,c,c,e,o,l,b,l,b,e,a,e,k,o,c,k,h
g,m,g,g,a,h,l,o,e,j,o,n,k,e,o,f,o,l,g,i,a,m,e,a,m,a,b,i,c,n,i,c,a,m,d,j,g,h,g,l,d,c,f,f,h,l,d,m,c,k
e,k,j,l,e,g,i,g,f,c,n,n,i,d,e,c,o,j,a,f,d,i,g,n,c,d,n,m,h,d,i,a,l,a,l,i,e,a,i,e,i,i,d,g,l,m,e,h,m,i
c,a,m,i,d,n,f,m,n,b,o,c,j,o,k,f,i,b,a,l,k,f,f,h,l,c,j,n,n,d,j,j,b,b,d,g,b,g,f,h,c,f,a,f,o,h,g,k,j,m
g,n,l,h,l,k,d,h,f,o,f,o,c,d,d,h,f,i,k,a,g,e,h,c,a,e,m,c,b,e,o,h,o,n,i,d,l,a,h,n,i,b,h,b,n,k,h,n,f,n
