var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10,var_11,var_12,var_13,var_14,var_15,var_16,var_17,var_18,var_19,var_20,var_21,var_22,var_23,var_24,var_25,var_26,var_27,var_28,var_29,var_30,var_31,var_32,var_33,var_34,var_35,var_36,var_37,var_38,var_39,var_40,var_41,var_42,var_43,var_44,var_45,var_46,var_47,var_48,var_49,var_50,var_51,var_52,var_53,var_54,var_55,var_56,var_57,var_58,var_59,var_60,var_61,var_62,var_63,var_64,var_65,var_66,var_67,var_68,var_69,var_70,var_71,var_72,var_73,var_74,var_75,var_76,var_77,var_78,var_79,var_80,var_81,var_82,var_83,var_84,var_85,var_86,var_87,var_88,var_89,var_90,var_91,var_92,var_93,var_94,var_95,var_96,var_97,var_98,var_99,var_100
a,b,o,e,g,a,k,f,n,e,n,b,i,h,c,m,k,c,h,g,j,f,b,i,h,f,l,j,d,m,e,k,d,i,o,d,e,g,d,e,e,j,b,j,c,h,j,g,c,e,f,o,e,a,j,l,m,d,o,f,a,f,b,i,l,m,m,l,a,n,o,f,b,n,c,i,a,i,k,f,d,m,j,j,c,o,h,l,a,e,j,g,m,e,d,c,d,b,n,e
n,g,i,n,j,m,m,j,n,g,o,g,h,c,k,c,a,h,m,o,i,e,b,n,e,f,b,k,m,d,g,d,k,o,d,m,a,j,f,k,c,g,d,b,k,g,n,f,c,i,h,n,h,k,a,k,j,h,c,b,g,a,a,o,h,b,d,i,k,n,n,n,b,j,e,o,g,j,e,c,a,a,k,o,k,o,b,i,f,n,f,n,a,b,f,o,b,j,k,k
i,d,g,d,l,j,h,c,h,h,d,d,m,b,f,n,b,g,b,e,o,b,c,h,b,k,h,i,k,h,n,e,n,h,k,h,b,a,l,c,i,g,d,b,j,m,o,d,f,e,j,k,o,h,k,h,k,l,k,l,h,c,n,k,j,k,c,g,d,k,n,c,m,b,h,f,g,d,n,h,j,m,f,f,l,k,h,i,k,n,g,k,k,l,m,i,k,m,j,b
a,o,c,c,i,d,e,i,c,g,c,f,f,d,g,m,i,n,f,j,e,k,j,l,l,a,b,e,i,h,l,h,o,c,i,f,k,h,l,n,f,f,j,f,c,j,l,m,f,g,e,c,a,e,h,f,d,o,i,o,b,a,e,m,n,m,c,k,h,g,b,g,a,e,m,d,f,n,e,i,n,h,e,h,n,c,n,d,b,n,n,j,m,b,f,l,a,n,o,k
a,c,m,a,b,c,l,j,m,c,l,m,c,a,m,n,h,e,i,b,f,f,b,k,j,d,b,e,m,k,m,n,e,m,h,l,l,l,o,n,l,b,o,a,n,n,k,m,c,g,c,k,g,a,j,d,l,b,o,b,h,m,g,h,o,m,l,a,m,f,e,h,b,f,h,m,h,a,m,j,k,e,e,e,n,j,i,h,b,h,k,m,i,o,n,g,k,f,d,g
m,b,m,a,f,j,n,l,f,d,e,k,j,h,e,b,c,f,j,b,d,j,a,a,n,d,d,c,n,e,f,g,k,d,d,j,c,k,o,o,k,f,a,i,k,c,i,n,f,k,g,j,i,f,m,i,n,d,h,n,b,f,f,d,b,c,g,f,e,b,a,j,j,l,h,a,b,n,j,a,k,h,e,j,g,b,d,n,b,j,a,k,j,h,b,e,l,b,e,a
a,g,i,n,o,m,c,j,l,j,c,i,c,d,e,d,g,b,f,i,l,e,i,f,h,h,i,o,a,k,f,o,j,b,d,m,k,j,i,n,h,l,d,b,o,m,m,l,o,m,m,c,i,a,a,f,o,g,g,e,f,f,a,j,l,k,a,n,h,f,h,f,f,d,i,l,c,c,h,j,o,b,d,j,k,k,h,o,b,k,g,g,k,g,c,n,c,i,o,b
i,d,n,n,k,g,n,d,k,j,f,k,g,k,g,g,g,b,h,e,d,i,d,d,i,b,e,b,m,o,k,i,l,o,n,n,o,d,i,f,j,e,a,f,o,c,n,g,k,i,o,h,k,a,b,b,k,m,d,i,b,n,c,b,i,h,k,h,e,k,j,h,c,b,d,b,f,f,a,o,g,b,i,o,h,l,m,g,e,d,e,n,h,d,i,a,f,n,f,c
j,n,d,e,n,b,i,i,f,c,j,b,l,o,k,f,d,g,l,n,o,e,k,i,m,a,l,a,i,f,f,j,k,o,c,n,m,n,a,k,a,e,l,l,e,d,i,b,n,e,a,d,d,l,g,o,f,l,g,e,l,g,e,e,f,n,b,h,m,j,o,g,d,o,e,k,b,m,l,a,o,a,b,a,g,e,j,j,a,b,d,m,a,a,b,a,f,j,f,c
c,f,e,o,d,c,l,j,n,n,g,e,f,h,l,j,i,o,c,n,k,c,l,f,o,j,k,f,a,m,d,k,n,n,g,k,c,a,a,m,m,g,h,e,h,b,d,b,g,h,b,i,n,b,j,f,o,g,i,m,g,l,e,m,f,b,n,i,b,m,c,d,k,g,j,e,c,m,j,k,i,f,c,c,k,e,e,g,f,c,j,o,i,e,j,m,f,h,i,n
c,g,l,c,h,k,j,j,d,i,h,d,i,g,f,b,b,e,g,o,j,m,a,g,m,i,b,d,d,e,g,g,h,f,m,i,c,b,b,n,e,e,f,m,l,k,g,k,o,a,g,h,f,g,g,f,e,l,a,k,n,n,a,m,c,m,b,i,n,h,e,e,e,j,b,d,b,a,m,f,j,i,d,j,h,k,d,b,a,o,e,j,a,m,c,o,h,m,n,n
n,j,b,f,i,a,n,j,e,e,m,k,j,g,f,c,a,g,a,i,d,c,o,c,m,c,l,o,a,b,e,b,o,k,h,m,n,n,k,f,e,k,j,o,f,b,a,g,b,g,b,b,o,f,e,f,g,k,i,g,c,e,e,f,c,n,g,m,j,c,a,i,f,e,a,f,k,g,m,m,f,j,h,i,k,e,h,e,b,e,f,a,e,e,i,d,l,c,n,g
l,l,m,k,j,j,e,g,j,a,l,l,k,k,k,g,e,h,d,m,a,g,j,d,d,m,i,j,d,k,e,f,h,k,k,a,b,f,j,k,c,o,j,m,j,l,i,i,k,i,d,o,n,i,l,e,f,n,f,c,a,l,l,n,g,j,f,a,f,l,n,j,l,o,g,n,e,d,g,k,a,j,l,g,d,i,n,i,j,k,n,b,b,o,d,m,i,e,m,b
j,g,i,k,n,n,l,i,l,c,d,g,d,k,a,b,a,i,a,c,d,e,o,b,e,g,k,l,b,g,d,b,h,h,o,k,d,k,b,a,b,m,m,h,c,h,e,b,h,j,k,e,b,m,j,d,b,e,g,f,g,d,i,b,i,a,n,d,g,i,g,f,o,h,f,k,l,f,c,g,j,e,b,c,c,m,o,g,d,f,b,f,a,o,l,f,l,o,n,m
e,i,j,g,k,c,a,l,h,g,d,j,a,a,c,l,h,b,a,l,k,l,j,i,h,e,f,e,e,k,j,f,l,c,j,m,f,i,b,d,k,i,m,a,c,c,b,c,a,a,m,k,k,g,e,f,f,d,c,f,d,l,m,f,e,f,j,d,l,o,i,d,j,l,j,j,h,n,o,h,f,j,b,n,b,i,j,k,b,e,f,a,a,o,e,l,h,c,a,g
h,e,j,f,b,b,g,i,h,h,k,f,d,h,o,a,g,g,b,f,b,k,e,o,e,c,b,h,e,e,b,e,e,h,b,a,m,d,e,m,i,f,l,j,c,c,o,i,m,k,n,h,f,l,o,o,a,i,o,f,e,i,c,j,h,h,m,g,h,c,b,h,k,j,n,i,k,j,n,b,c,b,e,h,j,i,a,c,o,i,i,k,a,b,a,b,e,l,o,i
k,i,h,h,f,i,n,o,i,o,n,b,f,k,d,m,b,o,b,d,i,g,h,l,a,i,m,n,c,h,b,i,l,m,i,e,e,j,f,c,e,c,b,f,e,a,a,e,a,e,m,n,h,j,l,j,k,i,j,o,i,f,o,b,l,k,n,d,a,h,c,g,d,j,g,e,a,c,j,j,k,c,g,o,o,o,c,n,e,j,e,l,c,d,b,a,f,d,m,d
o,n,m,e,c,f,f,j,a,f,b,f,d,f,b,i,j,k,h,m,o,a,d,h,h,l,o,i,n,c,c,l,d,b,d,n,g,d,f,c,i,b,c,d,i,i,b,h,h,d,l,e,g,j,h,m,c,i,n,g,k,f,f,h,n,m,i,c,j,l,d,n,n,a,g,n,d,l,n,m,g,o,g,l,o,d,m,h,o,g,h,m,k,b,g,i,o,d,e,f
f,f,e,l,d,o,a,e,i,c,k,b,h,d,a,d,l,a,o,j,f,o,f,k,m,b,c,a,i,g,b,o,b,f,m,m,o,m,h,i,e,h,e,h,f,f,o,m,m,b,c,k,c,a,l,b,h,g,l,d,h,m,e,h,l,l,m,o,g,l,b,b,i,i,j,g,o,d,j,c,d,f,k,i,i,m,a,d,n,o,o,e,h,i,g,h,m,g,c,o
i,c,g,i,i,g,c,c,d,i,c,k,k,f,h,k,j,n,g,l,h,j,i,m,d,k,a,c,l,e,c,m,h,j,i,f,n,j,e,k,g,a,e,j,j,h,o,k,d,k,n,h,d,f,l,k,i,i,j,a,b,j,i,g,n,m,c,i,m,g,o,e,f,i,f,f,b,c,f,j,d,i,c,a,o,e,b,j,c,a,k,b,n,c,j,g,a,l,n,e
i,m,i,g,d,f,h,k,l,c,o,n,i,n,n,d,f,c,n,a,j,e,i,o,f,i,m,h,b,b,h,i,d,h,c,g,c,c,o,f,b,n,b,k,f,e,l,d,a,g,g,b,j,l,n,o,b,f,c,h,o,k,f,e,n,b,e,m,n,f,n,j,a,c,h,a,e,j,k,g,d,f,h,m,m,g,i,n,l,i,a,g,g,i,b,g,n,l,b,g
l,i,n,k,n,c,c,m,e,n,h,g,f,c,k,f,g,d,d,f,b,h,h,e,k,m,o,n,g,g,f,n,j,m,o,a,i,e,f,f,i,a,i,g,d,i,g,f,i,c,o,f,a,f,n,d,e,o,n,k,d,f,o,k,e,g,o,j,i,i,m,f,i,g,i,n,k,b,i,n,l,d,k,b,b,k,k,k,j,h,d,m,k,o,f,o,c,b,l,l
c,m,m,o,b,e,j,d,h,a,a,a,i,f,b,c,j,n,g,j,k,k,f,d,h,n,b,n,j,n,c,c,k,n,e,j,e,c,l,n,d,e,a,h,f,j,f,j,a,n,k,d,n,e,l,n,k,c,b,a,i,k,n,m,i,f,a,i,l,m,a,l,h,i,h,e,k,b,e,c,f,o,n,f,n,h,e,j,g,n,k,c,a,j,d,k,h,h,l,l
n,b,b,e,l,c,c,b,j,m,l,c,d,f,o,n,k,e,o,f,m,l,b,g,g,l,n,a,f,h,n,g,c,k,f,o,l,c,a,a,f,c,h,a,a,i,c,c,f,c,o,j,b,k,m,j,k,c,b,o,i,k,a,i,k,a,n,j,d,a,n,g,b,a,h,k,b,h,k,i,b,i,n,e,o,j,h,c,d,m,o,a,l,c,n,j,n,b,h,d
m,n,n,k,n,a,m,a,l,k,d,b,l,o,b,f,k,k,i,j,h,c,f,k,h,f,l,k,j,f,m,k,a,b,i,l,o,j,m,h,o,l,m,l,h,b,h,i,l,f,e,n,e,g,n,m,f,o,d,i,a,o,m,e,n,o,h,d,j,c,b,a,h,b,n,h,n,e,k,g,d,l,m,k,g,n,l,b,g,j,a,h,c,c,c,n,n,m,d,i
i,n,h,f,f,m,h,n,h,d,a,d,l,d,n,g,f,j,o,m,d,d,a,h,k,h,n,n,e,c,i,h,g,l,l,c,g,e,a,h,n,d,a,m,o,h,n,d,n,c,d,b,j,k,m,h,e,e,g,j,d,l,a,j,i,o,c,c,f,d,k,a,d,i,f,l,k,n,m,l,e,k,e,f,e,j,k,o,c,d,e,b,i,b,g,i,i,i,e,j
h,a,j,j,e,c,f,j,o,l,j,g,e,c,b,n,f,e,g,m,o,a,o,m,h,f,l,d,g,j,g,c,f,n,b,j,d,m,b,e,f,b,j,b,c,a,b,j,b,m,k,l,b,d,a,d,l,e,e,n,m,n,a,j,j,o,o,f,d,k,n,d,b,e,g,i,m,b,n,j,k,j,g,d,o,h,k,a,d,k,n,f,l,d,a,k,n,k,o,g
a,k,i,b,h,b,j,d,e,h,f,j,c,d,o,h,j,l,o,e,h,f,b,d,b,o,f,g,o,d,c,d,m,g,f,o,h,h,a,n,a,l,i,h,j,e,i,k,j,m,l,c,j,i,b,b,c,g,h,c,o,g,b,o,e,a,l,m,h,j,b,i,j,j,o,m,b,i,g,b,f,l,e,f,n,n,e,c,b,k,a,c,m,a,e,d,c,g,b,j
m,h,n,n,o,n,b,o,m,b,e,e,o,j,j,l,b,m,h,a,b,a,l,f,f,o,n,i,b,h,n,d,e,j,j,d,c,m,n,l,d,m,d,a,a,g,d,k,m,j,e,n,g,c,b,j,c,b,o,j,j,e,b,l,o,j,m,f,c,b,a,d,i,a,c,f,e,g,g,a,c,i,e,o,e,c,a,b,c,l,d,b,g,c,a,a,k,g,j,i
o,o,h,o,b,g,j,f,j,f,e,g,d,e,a,c,k,c,g,g,n,h,l,m,d,a,n,a,i,b,o,k,c,e,n,b,m,i,k,b,j,i,h,h,h,e,o,i,k,g,h,j,n,m,k,i,h,a,a,g,j,d,n,f,k,h,f,b,c,k,i,n,m,k,f,i,o,b,a,g,o,j,c,b,e,l,i,d,l,n,h,o,l,j,i,l,o,a,d,k
b,c,a,f,f,l,m,a,i,e,n,i,o,k,e,b,k,b,o,n,h,i,o,c,b,i,g,a,b,f,i,i,n,b,d,o,d,b,b,j,k,i,m,f,m,k,m,n,o,d,b,j,n,g,e,j,i,c,b,i,e,h,m,i,b,i,e,n,n,l,i,j,d,n,n,a,d,f,j,a,i,g,e,c,a,d,f,n,g,l,i,d,c,n,j,f,k,f,k,c
j,f,j,b,c,a,g,d,a,n,k,e,b,e,i,l,k,a,h,j,e,e,c,l,e,d,c,j,d,l,n,n,a,e,l,n,d,m,o,k,o,g,n,c,c,d,i,l,a,a,h,b,k,i,e,c,f,i,g,k,k,a,g,i,k,c,n,g,b,f,n,i,a,b,f,j,i,d,d,f,o,e,i,e,k,d,f,g,b,h,g,k,d,k,h,o,i,f,n,m
e,f,i,a,m,k,j,o,j,o,k,g,d,m,k,b,l,a,a,d,o,j,e,f,f,b,d,e,d,g,m,k,j,k,j,e,l,f,n,b,m,f,m,d,d,i,f,j,f,e,o,f,n,j,k,j,j,c,j,l,l,j,a,e,i,a,c,n,l,d,h,c,o,c,j,i,o,f,a,a,o,m,b,a,g,d,c,b,a,i,i,a,j,h,a,m,o,j,h,n
h,d,n,j,d,l,d,a,l,n,b,f,o,h,i,h,f,m,c,o,m,g,b,d,i,g,l,d,k,f,e,n,c,l,c,n,d,i,a,h,a,l,n,h,c,g,k,k,d,j,c,n,h,m,f,c,d,c,i,j,a,o,k,e,f,n,j,i,e,g,d,b,e,n,m,k,f,i,i,j,d,o,o,m,m,m,j,k,a,i,f,c,f,j,b,i,m,g,e,h
b,a,i,a,i,a,e,b,c,b,a,m,h,h,n,j,a,f,e,o,b,l,n,e,i,e,f,d,f,b,e,k,i,f,f,j,b,f,d,o,j,d,j,i,m,h,i,m,c,d,f,h,k,h,d,j,h,e,e,j,n,l,k,f,o,i,n,l,i,e,l,l,i,n,o,m,i,j,d,j,g,l,g,n,b,l,n,h,n,c,g,a,i,j,e,j,o,a,j,c
d,e,l,j,l,k,i,o,h,o,c,d,h,d,b,i,m,l,d,b,b,j,g,c,f,j,n,b,h,c,o,b,c,m,j,k,j,m,c,m,g,g,d,m,d,k,k,m,l,f,c,i,l,o,c,o,h,j,m,c,n,g,g,n,c,i,c,a,b,d,f,c,m,o,e,f,k,h,c,m,e,c,c,e,m,i,b,g,l,n,f,m,m,o,k,a,f,i,j,l
f,k,n,e,b,j,g,g,j,d,g,h,g,b,i,d,d,g,g,h,n,l,c,i,f,b,e,l,h,j,i,n,b,n,f,g,b,o,k,b,g,e,a,n,m,i,k,a,a,o,k,d,d,l,l,d,h,d,h,l,k,o,k,o,c,j,j,c,k,e,k,e,e,h,j,c,m,o,m,a,l,l,j,o,d,l,d,m,l,o,i,f,o,m,n,c,c,n,n,o
m,m,o,e,l,g,h,g,a,d,c,f,g,n,i,c,o,b,i,h,d,a,b,f,a,d,o,d,k,k,l,h,m,o,g,f,i,c,i,a,f,l,j,d,h,g,c,k,h,h,i,e,k,g,j,k,h,b,c,b,h,m,d,a,k,o,m,g,m,m,h,e,c,c,c,e,g,a,a,o,h,e,i,o,n,f,j,o,g,g,n,f,c,e,n,l,i,c,a,l
n,m,d,i,i,e,g,m,o,a,m,c,d,o,f,j,k,a,b,f,l,c,i,c,l,d,j,e,o,j,e,b,f,b,e,a,k,a,l,m,d,l,c,a,i,d,l,d,e,d,j,e,l,o,e,l,k,l,d,h,j,k,e,o,d,f,m,b,i,d,n,e,i,n,b,g,e,b,l,o,e,j,i,n,g,n,f,n,l,f,m,l,i,j,o,h,d,d,n,d
f,f,d,a,e,n,f,l,e,b,h,o,n,a,g,m,c,o,o,e,c,h,o,b,d,o,l,l,f,l,l,e,d,i,c,b,c,n,b,i,c,m,a,a,c,n,j,d,n,o,c,n,i,b,h,m,e,n,a,h,f,h,o,n,b,o,c,f,b,i,n,h,n,a,n,m,m,d,d,e,c,c,l,m,n,k,h,e,o,j,j,k,h,g,m,o,m,e,i,j
k,c,d,k,i,b,h,o,k,c,d,n,o,i,k,j,f,j,h,o,e,d,o,m,k,i,a,h,o,h,h,e,m,b,g,d,f,i,g,b,l,c,d,i,h,e,i,h,i,f,j,h,n,e,g,k,d,l,e,a,h,i,b,e,k,d,j,c,i,a,h,d,a,a,g,a,i,g,i,g,h,j,m,d,c,k,d,o,h,g,c,h,h,m,l,n,c,k,a,b
c,a,n,l,a,i,d,m,h,n,d,f,i,b,h,b,m,i,n,a,b,n,k,f,b,n,n,f,a,c,i,e,g,o,c,j,b,o,o,f,b,g,m,e,i,k,m,a,a,a,b,i,l,h,h,i,b,d,e,c,b,g,d,b,o,o,i,k,g,f,a,o,e,h,m,b,f,k,a,k,l,f,e,i,j,a,m,c,n,l,n,e,i,d,a,a,b,n,l,f
a,o,k,n,k,h,g,d,a,h,j,b,m,f,i,l,a,a,l,g,e,m,m,o,l,j,g,e,d,f,b,d,g,i,o,m,i,n,k,e,d,a,o,n,m,i,n,h,a,j,j,a,h,b,d,f,i,j,h,d,l,m,m,e,e,m,i,j,d,h,o,e,g,g,c,g,e,l,o,c,h,k,c,e,k,j,c,j,o,n,k,c,i,l,l,g,f,g,i,e
e,i,a,m,h,b,i,g,k,o,j,j,a,d,e,g,n,f,a,b,o,b,n,n,o,l,m,m,h,d,c,d,a,i,h,l,j,f,f,a,c,k,f,f,o,l,c,g,j,j,k,f,b,f,o,i,b,m,c,f,e,l,f,j,g,k,g,i,g,j,h,k,i,l,f,d,o,o,h,l,k,e,e,n,l,o,o,f,o,l,a,h,h,k,b,o,i,k,n,g
o,f,f,m,g,n,a,d,f,m,f,g,j,b,f,a,b,d,d,n,o,o,o,h,k,c,f,c,i,e,e,c,b,i,a,j,k,c,i,i,n,a,i,b,i,e,j,a,i,m,g,j,e,b,e,g,c,g,m,i,a,a,a,a,i,b,o,o,b,c,o,h,g,n,h,b,m,d,i,f,g,m,g,g,b,a,c,g,n,j,d,a,a,j,c,a,m,f,g,n
c,n,n,g,b,e,a,i,d,k,d,o,h,k,c,h,a,d,j,l,l,k,j,o,f,b,f,i,c,f,m,n,o,m,b,c,d,i,e,h,n,b,f,e,b,d,n,d,c,c,l,h,n,j,f,e,o,d,h,a,i,k,k,c,i,c,d,f,e,h,a,m,g,o,k,b,o,i,h,b,n,g,e,m,f,e,i,m,l,k,n,n,m,b,o,i,m,g,h,o
n,m,g,g,c,d,d,d,f,n,h,i,a,m,g,e,n,h,a,j,b,l,c,a,o,a,l,m,g,j,h,h,f,h,i,e,g,l,e,i,c,b,h,a,h,k,m,k,e,k,c,h,f,m,c,h,n,k,n,b,e,a,f,b,j,j,d,d,f,k,f,g,m,d,k,a,j,k,m,n,o,b,o,m,j,j,i,o,j,g,i,f,f,f,d,m,j,n,a,o
g,n,d,i,b,g,h,k,k,o,k,l,i,h,m,f,f,h,f,i,l,c,o,d,j,i,j,i,i,e,n,a,n,f,n,c,g,m,a,e,n,h,g,n,k,a,e,j,c,i,o,h,o,i,g,k,b,j,j,m,k,i,m,j,c,o,b,o,k,a,j,h,k,h,k,n,k,o,o,c,h,l,f,i,c,n,o,e,h,j,h,l,n,h,e,k,n,f,n,n
a,n,m,b,e,k,i,i,b,b,b,e,f,a,b,j,m,k,a,i,h,d,i,b,c,j,j,f,k,i,j,g,f,n,f,c,a,a,o,m,d,d,h,d,o,c,e,n,c,e,h,d,l,o,m,n,b,l,i,o,e,c,b,k,m,d,a,i,j,o,e,g,o,n,i,k,o,m,o,a,j,o,h,c,k,j,g,f,c,c,e,c,h,i,k,n,k,i,j,i
l,d,d,n,d,m,j,l,h,f,c,m,a,g,g,d,o,c,d,m,b,l,d,e,m,f,g,c,c,n,h,n,l,c,c,n,m,k,g,f,f,j,n,n,h,e,e,b,i,l,e,e,l,d,i,o,e,f,o,h,b,n,o,k,f,h,j,g,b,g,l,l,i,o,i,m,c,j,g,l,e,j,g,e,j,n,g,g,d,k,l,o,o,c,d,o,e,g,c,f
h,o,h,l,g,h,o,l,h,o,o,c,k,e,b,i,n,a,g,j,d,c,b,o,g,b,d,b,b,m,e,f,d,d,b,g,b,c,j,l,l,h,b,m,i,m,j,e,m,n,m,e,f,k,o,o,j,k,e,g,c,g,b,h,a,a,n,h,j,k,d,e,k,g,d,g,f,m,n,a,i,o,j,n,h,h,l,k,k,n,c,k,k,a,h,k,b,l,e,m
n,o,f,a,i,j,g,c,k,o,m,f,e,m,i,b,m,f,b,n,h,e,j,n,h,b,o,n,o,i,g,d,b,d,g,e,j,c,l,k,a,j,e,e,i,d,o,h,b,h,a,f,b,c,n,j,l,j,h,b,l,d,j,e,h,a,j,m,e,l,l,j,a,g,f,f,g,f,b,d,m,l,f,e,a,e,m,i,j,n,m,f,c,l,g,f,h,d,o,m
o,o,f,d,m,j,m,i,o,l,h,k,i,o,o,g,b,e,g,g,d,h,d,e,j,c,l,c,l,j,d,j,i,j,l,a,f,h,j,o,l,l,d,l,d,m,e,o,g,n,d,a,m,l,d,d,n,f,b,d,n,j,l,j,h,l,f,d,h,j,j,b,n,n,m,h,d,c,e,j,h,j,b,h,c,l,g,c,m,k,e,f,k,c,l,a,f,k,m,l
l,h,k,o,i,e,n,g,l,j,h,g,k,n,d,m,o,b,h,b,k,k,a,a,o,j,l,e,f,a,j,c,k,e,g,l,o,l,d,c,m,h,g,o,l,f,e,j,o,f,d,a,a,n,n,j,a,j,g,a,a,h,g,j,n,f,o,h,a,h,c,a,j,d,d,d,m,l,e,f,h,d,o,e,g,d,d,n,l,n,o,a,e,a,b,g,k,c,e,a
d,m,n,k,n,e,i,k,j,h,e,a,f,n,g,d,c,i,a,d,k,n,b,o,c,l,g,a,d,l,l,j,m,j,k,o,o,o,k,o,f,h,f,j,b,k,h,o,g,o,c,l,a,l,n,d,a,b,d,l,l,f,i,b,o,b,c,h,c,c,n,g,c,f,l,h,e,g,k,c,i,g,g,n,f,b,m,k,d,c,o,n,d,a,l,a,i,h,n,n
o,k,h,e,o,g,b,e,f,g,a,d,a,j,h,h,e,f,f,i,e,i,j,j,j,n,l,c,a,b,d,a,i,g,g,j,n,o,l,j,c,d,k,c,d,n,f,m,j,d,e,n,e,b,d,e,a,l,e,a,j,g,m,l,h,h,m,b,h,i,g,m,h,m,d,m,e,m,g,j,g,c,e,i,d,d,l,h,k,c,c,c,a,d,e,j,k,o,h,o
g,i,h,o,c,i,k,e,a,e,g,i,j,e,i,n,n,b,j,i,e,a,c,a,h,m,m,c,d,e,n,f,h,o,a,f,a,m,f,o,b,b,e,m,f,n,g,j,o,o,e,b,b,j,f,n,n,g,e,n,h,m,o,k,a,b,o,n,n,c,j,b,i,k,n,i,d,m,d,f,f,n,l,j,l,e,a,j,h,j,f,f,m,j,i,a,i,n,f,j
c,g,d,d,e,d,o,a,m,m,n,f,n,h,a,h,i,j,i,j,a,l,c,h,k,j,f,k,i,l,c,d,l,o,g,l,a,f,e,c,n,o,h,o,f,e,g,h,o,j,a,a,d,k,b,i,a,n,h,o,i,c,i,b,d,g,c,c,i,c,o,e,o,o,f,l,i,o,f,c,c,g,i,h,l,f,a,f,e,f,a,i,c,c,h,i,g,j,c,h
h,f,j,a,l,f,k,d,e,e,i,k,h,m,o,b,j,k,a,j,k,i,m,a,b,l,d,f,i,c,m,l,l,o,o,i,a,g,d,o,h,o,k,l,m,h,k,f,m,c,b,j,b,e,k,b,j,i,j,l,f,m,m,j,e,g,m,k,a,o,l,c,i,n,i,m,k,o,m,g,g,h,e,o,h,c,k,a,a,c,d,o,h,f,k,n,g,k,b,n
k,k,d,c,o,i,l,a,o,o,d,n,l,l,j,m,c,d,j,d,c,e,j,h,d,e,k,g,o,d,b,d,j,l,l,i,l,b,a,j,f,g,l,g,k,d,m,g,j,o,e,m,i,e,g,c,k,j,j,c,g,h,j,j,o,h,m,a,i,o,l,l,b,d,i,g,a,n,k,j,e,f,j,g,a,l,f,m,c,l,a,a,b,m,d,k,l,g,e,l
n,o,o,g,k,a,o,c,f,m,d,m,i,h,h,n,h,b,c,n,g,c,k,i,j,i,i,o,n,n,h,d,j,n,k,l,c,g,d,l,m,m,l,l,o,h,h,a,g,f,c,h,a,g,b,m,l,h,b,l,a,a,f,i,j,o,i,d,e,l,m,f,n,a,j,o,m,l,j,i,c,f,b,b,a,h,e,k,n,c,n,c,k,k,g,d,f,h,i,e
m,l,i,e,c,g,k,f,d,k,c,k,f,a,m,j,c,k,d,j,d,f,l,b,i,e,e,m,o,i,l,b,o,d,h,a,n,d,g,e,f,a,k,f,b,g,b,i,g,g,n,n,k,o,j,b,c,c,a,o,h,j,a,j,o,o,l,j,g,m,a,k,b,d,c,c,l,d,i,a,h,h,k,b,a,i,n,m,m,l,a,n,i,i,i,f,g,j,g,l
i,d,a,o,a,o,g,c,b,i,j,f,e,g,g,j,k,d,b,n,i,g,d,g,j,c,e,f,c,k,l,i,d,l,l,o,l,d,j,i,e,e,a,n,a,h,o,e,i,n,c,a,o,l,b,a,a,g,h,a,a,b,d,f,l,o,d,j,e,c,h,i,g,a,a,o,k,l,b,e,b,k,n,a,j,o,o,f,d,g,j,g,n,d,c,e,n,h,b,e
g,m,g,g,f,b,k,a,i,e,e,a,h,c,g,j,a,h,l,d,f,d,h,c,a,b,c,m,g,n,f,m,j,d,h,k,b,m,f,n,o,m,b,c,o,f,k,f,f,k,b,c,j,b,n,b,c,f,o,c,d,f,c,m,h,i,n,k,j,h,a,d,k,a,b,c,o,f,m,j,b,m,g,k,e,c,e,a,f,e,l,d,h,o,f,n,a,c,m,n
j,d,i,j,b,f,o,n,n,o,n,j,m,b,d,b,n,h,i,o,j,n,g,g,h,h,o,m,a,j,o,o,i,n,o,m,c,i,f,b,i,f,m,f,i,j,e,b,l,d,f,b,l,o,e,a,d,h,d,h,j,k,e,a,n,a,n,h,l,f,j,h,d,l,a,d,d,i,h,g,f,f,l,j,k,j,k,a,d,e,h,l,k,j,o,h,e,n,e,n
o,j,d,b,a,e,d,c,n,n,o,b,n,e,g,f,e,e,c,d,h,o,h,l,o,k,b,n,l,i,e,f,o,m,k,o,h,g,g,g,i,i,d,k,m,c,g,l,f,c,b,c,j,h,o,i,g,g,m,l,k,m,d,d,n,f,m,l,i,j,d,g,h,k,e,e,n,l,e,o,f,m,k,e,g,f,a,h,m,k,n,o,i,k,c,o,a,h,g,l
l,i,k,l,a,e,h,c,m,k,i,m,h,f,i,m,e,o,l,b,j,o,h,o,l,n,b,f,f,j,l,a,c,o,m,e,l,c,f,o,e,d,a,l,o,c,a,k,b,c,a,b,b,h,n,m,f,f,k,k,o,g,j,b,a,j,b,n,j,b,l,k,e,e,c,o,d,d,l,a,h,d,a,i,k,i,d,f,i,j,d,i,i,c,o,b,n,e,g,j
a,e,d,b,m,f,l,d,h,m,f,c,l,d,h,j,m,a,k,m,h,f,f,c,h,k,f,o,c,g,c,j,j,a,f,h,i,b,h,g,g,a,b,h,c,a,b,h,j,a,j,b,c,c,l,l,b,n,m,l,d,k,d,e,i,d,a,k,f,d,h,k,h,j,j,a,g,g,o,m,g,g,k,k,h,g,m,o,d,k,j,l,l,i,h,i,o,f,b,c
