var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10,var_11,var_12,var_13,var_14,var_15,var_16,var_17,var_18,var_19,var_20,var_21,var_22,var_23,var_24,var_25,var_26,var_27,var_28,var_29,var_30,var_31,var_32,var_33,var_34,var_35,var_36,var_37,var_38,var_39,var_40,var_41,var_42,var_43,var_44,var_45,var_46,var_47,var_48,var_49,var_50,var_51,var_52,var_53,var_54,var_55,var_56,var_57,var_58,var_59,var_60,var_61,var_62,var_63,var_64,var_65,var_66,var_67,var_68,var_69,var_70,var_71,var_72,var_73,var_74,var_75,var_76,var_77,var_78,var_79,var_80,var_81,var_82,var_83,var_84,var_85,var_86,var_87,var_88,var_89,var_90,var_91,var_92,var_93,var_94,var_95,var_96,var_97,var_98,var_99,var_100
s,q,b,n,k,j,i,e,n,h,a,i,a,l,l,m,o,j,b,h,j,i,i,f,a,f,m,h,p,p,s,i,c,c,k,g,b,m,e,m,e,a,e,o,s,b,t,s,i,j,g,o,s,h,g,c,k,n,g,g,j,k,i,l,q,a,p,q,g,h,o,h,m,p,t,s,t,i,n,k,c,q,g,k,h,s,o,q,h,g,d,d,s,g,r,f,t,j,t,m
i,f,p,n,o,i,b,e,l,c,q,t,o,o,b,i,e,q,f,d,r,d,c,t,n,o,q,n,q,d,c,i,j,m,l,h,t,a,d,m,b,q,r,a,p,t,n,m,r,s,j,m,h,s,a,k,o,j,b,o,d,f,l,k,o,t,t,k,f,b,n,c,o,i,f,a,m,a,p,a,s,f,i,p,c,e,d,o,e,d,s,i,j,a,f,e,j,c,c,g
k,j,q,q,k,n,s,d,n,q,a,p,p,e,l,s,o,l,p,k,f,o,a,k,s,s,a,p,o,r,i,e,a,t,s,q,o,n,o,t,l,i,h,i,c,k,t,b,c,j,a,o,a,o,n,e,c,s,r,m,h,r,s,l,a,t,t,h,p,q,o,k,l,p,g,r,r,r,k,o,m,d,j,g,q,a,n,i,n,t,e,d,d,c,f,m,i,i,k,k
d,r,i,r,i,p,k,m,m,a,q,n,i,b,k,r,l,a,o,g,l,m,i,p,j,h,o,d,c,k,l,t,d,h,m,g,j,s,k,s,g,q,f,a,s,n,t,m,l,d,a,k,h,h,k,t,b,s,g,e,t,e,q,c,h,a,o,t,d,b,b,c,p,m,b,r,c,c,k,k,k,j,o,d,e,e,b,d,p,k,r,f,b,f,l,a,b,r,e,e
q,e,q,k,j,s,q,i,g,h,l,e,n,b,s,k,p,c,g,m,n,i,i,d,a,k,o,d,j,o,d,d,i,h,i,r,k,k,g,t,d,f,n,d,m,c,n,m,p,g,g,p,q,o,t,b,a,q,k,n,b,h,h,c,g,e,s,t,s,p,q,d,a,l,p,j,n,j,t,s,a,r,o,h,o,f,d,h,k,e,p,p,b,p,s,t,f,l,d,s
d,l,l,e,f,d,e,h,m,h,t,g,r,i,f,t,g,k,p,k,f,n,m,g,b,h,g,p,p,e,i,a,m,t,g,s,c,s,e,a,r,h,a,d,k,h,b,o,s,m,p,s,l,k,q,r,f,p,o,i,j,i,n,m,g,l,m,g,k,o,d,s,m,i,f,m,h,a,q,a,g,s,o,p,b,t,t,b,g,l,a,k,r,c,h,d,r,n,i,r
o,r,b,l,f,p,t,h,p,f,d,k,t,d,b,h,r,n,a,p,f,b,t,m,k,t,p,d,p,g,g,a,c,t,s,k,l,o,m,h,c,e,j,m,p,n,k,n,e,s,k,n,d,q,k,n,h,q,a,k,p,h,h,b,s,n,g,t,p,i,h,p,r,j,m,k,m,c,e,c,h,s,p,d,m,d,k,b,k,k,c,f,l,r,o,t,g,p,q,e
m,g,n,q,c,g,h,g,o,r,t,h,k,e,d,r,h,b,r,g,j,e,h,r,f,g,r,o,m,n,e,b,t,d,h,e,a,g,o,q,r,q,d,j,a,a,n,k,e,o,s,c,n,h,p,j,m,t,e,q,o,t,e,c,n,r,l,c,c,t,m,k,r,l,j,g,f,h,k,g,h,a,e,g,h,n,t,m,a,c,q,c,l,j,f,e,k,n,g,m
c,d,i,h,j,p,p,j,h,m,g,c,r,n,d,g,g,i,r,r,k,a,q,e,l,k,o,i,m,i,n,a,l,h,h,p,o,g,f,f,l,s,r,b,r,e,i,l,a,s,i,p,n,f,a,s,d,r,e,n,h,d,m,e,c,j,r,q,p,p,d,r,s,h,a,a,c,d,p,c,a,d,m,a,r,k,f,f,n,d,e,c,s,s,p,m,b,s,n,h
q,q,o,q,a,e,a,f,m,t,a,q,k,q,n,t,p,o,b,q,l,o,d,g,g,n,j,q,s,t,c,k,m,n,s,o,c,p,f,t,m,j,k,r,m,n,g,r,s,e,o,g,q,f,f,h,a,t,l,h,g,s,a,l,l,k,c,m,q,a,j,o,d,l,h,p,c,m,s,q,p,b,c,d,a,f,q,d,q,i,a,b,q,r,s,k,p,b,p,r
f,l,g,h,r,h,e,r,d,d,e,e,f,r,k,b,k,j,f,j,f,g,c,h,b,k,l,k,c,r,o,p,q,f,i,a,j,s,o,k,g,o,q,a,c,k,n,i,g,c,r,n,s,a,p,b,q,h,d,h,s,t,t,t,d,q,e,c,j,q,b,q,t,i,t,p,f,g,c,t,b,t,s,m,t,l,t,k,l,a,m,h,f,c,e,o,a,l,k,o
e,g,q,h,b,a,f,n,i,p,e,s,b,b,d,j,i,k,o,m,d,d,t,b,a,p,a,r,o,m,o,j,f,h,k,b,f,p,s,h,r,q,b,c,i,c,n,b,t,i,c,t,p,h,i,k,b,b,c,f,f,r,t,q,k,p,a,g,t,p,l,k,e,e,f,p,c,q,o,e,e,c,k,r,b,k,q,o,g,r,a,t,b,c,d,c,b,h,i,f
s,b,n,i,f,i,r,k,r,l,j,n,m,o,n,k,l,c,i,t,p,r,l,i,l,e,s,e,s,j,d,e,m,p,p,o,n,e,m,i,h,k,t,i,n,h,o,e,o,g,e,p,j,r,r,o,j,r,l,p,e,t,m,b,p,l,m,g,d,e,g,n,l,m,h,h,n,f,e,c,c,l,m,i,i,h,g,e,i,f,t,d,s,i,l,i,k,m,k,n
m,p,m,f,t,e,g,m,t,k,f,m,k,m,p,a,m,j,d,r,b,k,g,j,e,k,g,c,m,p,l,h,q,s,p,m,a,g,e,e,g,d,q,r,b,n,a,k,h,a,n,p,h,t,r,r,d,i,p,e,o,d,l,b,s,f,k,o,d,c,b,k,e,b,q,e,a,l,p,e,r,c,b,e,f,b,e,l,e,a,d,f,p,s,d,d,j,d,d,j
g,l,t,q,p,t,q,c,r,b,m,k,q,j,k,k,s,j,k,c,m,b,j,n,n,c,s,b,e,f,c,n,t,p,g,h,m,j,n,t,k,b,n,e,l,r,j,j,d,q,q,m,a,g,a,i,g,o,c,l,n,b,m,n,n,j,t,o,l,j,n,e,h,q,i,n,t,r,f,k,r,p,l,c,p,o,r,i,k,q,b,t,s,p,j,r,m,h,b,k
k,k,a,p,t,f,s,o,o,e,f,g,m,s,r,b,b,f,j,p,r,i,i,t,s,o,c,k,a,f,b,d,i,o,n,e,i,d,c,c,q,e,b,h,s,f,a,j,a,e,q,r,g,t,d,l,e,j,i,m,n,n,l,j,t,q,p,q,m,n,m,i,p,i,o,i,b,e,r,i,k,h,d,p,k,d,h,e,a,d,n,i,j,h,j,b,o,d,k,p
g,m,f,r,s,c,s,p,j,g,g,e,a,c,k,m,a,e,h,l,p,n,q,t,b,d,l,a,i,g,e,b,k,j,c,f,n,e,g,b,d,b,o,g,b,i,c,q,c,q,c,q,b,m,m,g,i,q,q,d,p,a,c,g,a,h,f,h,c,b,l,o,f,l,t,f,d,k,m,a,c,m,p,r,t,r,a,l,q,t,p,g,l,l,a,g,t,d,d,m
g,d,c,f,p,i,t,n,m,f,g,j,g,s,k,q,q,m,q,e,h,a,l,n,j,m,i,g,g,b,j,n,i,f,b,b,l,e,d,i,t,d,t,o,r,f,t,m,m,k,i,t,j,q,f,e,t,m,n,g,q,a,h,g,r,h,l,l,b,q,c,s,r,h,p,l,m,n,b,p,g,l,d,a,k,n,t,o,r,k,n,j,s,r,e,a,o,q,s,f
j,l,h,h,l,q,o,c,a,n,l,q,o,e,g,o,g,g,k,o,j,c,o,h,p,q,l,h,k,b,i,i,q,o,k,m,k,r,m,r,c,i,l,o,j,d,a,k,r,s,q,j,m,k,h,d,c,n,r,g,t,b,i,m,o,s,h,d,t,m,b,k,o,a,a,s,q,h,g,s,q,t,c,j,i,n,c,i,f,m,c,j,c,h,n,d,a,t,e,f
s,s,b,s,d,e,b,t,j,h,m,m,p,k,k,c,i,f,a,r,k,e,l,s,e,f,b,f,m,e,d,h,q,i,l,o,i,n,t,f,e,q,o,t,c,l,i,b,l,m,i,q,c,d,c,g,n,d,b,j,p,o,c,s,n,t,l,r,j,b,e,j,o,m,h,l,k,s,o,l,p,q,m,n,e,t,c,h,o,e,k,k,p,s,o,f,s,k,s,n
r,c,j,q,b,i,r,n,p,h,e,m,g,h,k,g,d,c,d,p,e,q,n,m,b,n,l,c,q,a,s,m,p,l,a,s,i,q,e,i,o,g,s,a,g,l,h,m,h,f,s,l,r,s,j,q,d,n,i,t,h,c,e,a,f,l,p,g,p,e,t,c,f,i,e,k,k,g,j,n,d,l,i,b,e,a,b,s,q,i,r,s,g,i,c,q,c,s,f,b
a,o,j,q,p,p,k,l,s,l,l,q,s,l,e,i,o,b,i,m,s,s,r,k,c,c,s,h,g,k,q,t,d,l,n,q,f,t,p,c,c,d,s,g,b,m,j,l,h,o,h,t,k,p,j,t,t,l,q,b,e,r,k,n,r,b,e,o,l,f,o,r,r,n,f,i,j,f,n,l,d,n,p,p,l,q,c,h,l,j,s,l,i,o,t,h,j,d,t,n
p,p,k,a,a,p,q,e,r,t,h,q,l,c,l,l,r,l,p,h,l,i,i,r,d,f,h,s,t,s,f,b,i,r,s,i,f,b,l,e,i,h,t,s,r,t,m,l,i,b,k,b,i,g,e,s,k,d,e,e,a,h,p,o,r,n,o,a,o,i,b,g,j,f,t,l,j,l,b,j,p,p,p,s,n,a,l,p,t,o,q,m,r,h,e,g,n,c,e,l
d,m,g,q,d,h,m,j,h,q,a,e,d,e,i,k,l,r,f,n,f,k,c,a,f,d,d,q,p,r,c,g,k,d,d,g,q,r,e,r,p,h,i,m,t,q,r,h,b,c,d,s,e,i,a,f,d,l,o,a,q,f,j,a,c,l,s,e,h,l,s,a,f,b,l,f,q,e,s,b,b,d,s,a,l,e,j,a,o,h,a,p,q,g,g,t,f,g,e,d
n,j,b,q,k,l,t,t,m,h,a,a,k,q,p,n,r,g,p,e,l,n,a,k,o,c,l,m,f,f,n,a,q,n,i,l,m,d,g,o,n,i,j,r,t,m,t,l,k,j,a,n,p,r,s,d,s,c,p,q,p,o,m,m,d,s,m,n,n,q,d,b,b,t,g,a,k,k,t,p,a,e,s,b,j,s,o,m,g,m,m,g,l,c,m,q,n,t,s,g
a,t,f,f,j,l,f,m,a,i,f,a,j,q,h,g,c,a,g,s,h,f,b,k,q,e,q,e,q,p,i,j,m,i,s,a,s,m,k,s,b,t,c,g,d,j,n,r,k,p,f,n,s,d,d,d,l,s,m,r,n,m,l,i,t,n,s,k,s,r,c,h,l,e,j,i,n,e,d,i,l,c,n,f,j,o,t,i,p,g,j,j,i,e,k,f,m,k,s,q
i,p,h,i,h,r,d,g,a,t,k,h,e,n,d,a,r,h,d,h,j,c,j,g,q,j,r,d,t,p,f,d,m,p,b,g,s,p,t,e,e,h,l,n,i,c,g,j,g,c,n,a,k,t,r,m,s,n,p,k,p,e,p,i,o,d,b,b,e,d,o,o,h,t,l,o,q,q,m,q,q,c,c,l,g,e,t,f,m,e,d,i,q,j,c,k,a,b,i,r
m,m,s,s,s,h,m,n,g,h,e,m,r,r,t,b,c,s,p,g,r,i,a,f,p,t,k,a,t,q,n,l,k,f,e,c,j,t,q,h,i,l,i,m,a,c,l,r,t,t,j,t,j,e,k,a,p,i,h,d,e,m,d,s,s,i,r,n,n,i,m,r,n,h,j,g,a,r,q,q,r,s,c,b,e,o,h,f,b,n,h,f,i,l,r,s,n,j,j,i
q,o,p,d,o,f,j,r,f,s,j,g,m,e,c,p,g,t,a,t,g,e,j,r,l,p,e,e,p,o,g,a,e,j,c,t,f,f,n,q,h,r,k,p,d,c,e,h,j,m,f,b,f,s,l,j,m,q,s,s,k,k,a,s,e,l,g,c,o,n,a,c,q,i,k,k,d,t,c,n,s,k,h,h,c,q,a,q,h,j,c,c,l,k,a,a,f,c,j,t
q,b,c,h,f,g,n,k,l,n,p,c,e,r,c,j,l,q,t,p,j,r,m,t,i,e,j,b,s,b,r,c,e,n,j,j,r,g,e,n,g,q,j,n,p,b,s,n,m,a,l,o,o,o,k,r,a,r,l,r,a,f,r,i,f,e,f,j,p,g,o,j,j,o,d,g,b,d,b,s,q,b,b,q,j,a,p,b,s,p,t,l,f,c,e,e,f,h,g,o
q,s,r,j,r,o,p,i,h,n,j,c,t,f,l,g,f,c,a,t,i,n,l,h,m,q,p,t,d,e,h,r,i,j,p,p,c,k,e,q,n,p,k,n,e,r,j,l,q,g,k,q,f,j,l,c,g,l,g,g,s,m,e,q,q,b,a,j,g,h,o,g,h,r,p,g,t,h,d,p,g,p,a,d,l,f,s,g,n,t,p,a,f,s,b,g,g,a,q,h
r,m,f,t,d,s,l,t,e,r,s,q,j,r,a,k,t,o,l,p,f,i,j,m,l,k,c,e,d,c,r,t,g,i,l,k,n,c,i,a,i,s,f,p,s,n,k,k,j,b,d,m,b,o,j,s,l,i,t,l,j,g,k,t,p,f,g,l,l,q,d,f,k,i,m,r,l,m,e,e,l,p,p,n,b,s,c,l,s,h,j,k,a,o,r,a,n,l,f,o
n,a,i,o,k,i,g,b,a,a,m,g,h,s,j,n,a,n,a,l,h,s,o,c,a,f,q,c,o,i,l,a,d,r,e,b,e,n,b,l,g,d,e,q,h,b,g,r,g,e,s,t,f,a,g,e,j,s,i,q,o,h,g,t,a,q,h,l,q,c,g,j,n,l,e,n,q,g,m,k,r,s,i,o,e,o,l,j,g,i,c,p,n,d,r,l,l,h,p,m
f,n,o,a,b,f,o,f,s,h,r,t,p,n,o,t,h,j,g,a,d,d,r,d,l,j,k,h,b,b,j,d,t,s,s,b,q,c,l,n,e,i,q,t,b,e,c,h,p,d,b,n,d,i,q,n,r,o,o,b,h,a,j,p,d,d,s,f,d,b,f,f,k,i,j,r,p,g,n,f,f,a,m,f,b,l,m,n,o,e,c,r,s,r,q,s,l,f,s,s
a,b,n,j,c,t,t,k,i,d,l,m,d,r,m,f,s,k,b,l,p,n,g,m,j,m,b,g,o,t,c,t,t,r,a,l,o,l,m,a,p,k,q,r,n,q,d,c,b,j,f,n,f,a,m,j,a,p,r,l,i,c,g,n,s,f,k,e,a,d,n,i,g,s,m,f,q,m,t,a,b,l,f,e,r,h,o,b,p,l,b,i,o,i,a,p,c,c,a,q
l,j,s,t,j,m,n,m,t,h,i,t,j,e,n,a,b,g,s,g,c,f,n,q,l,n,t,h,i,f,r,a,f,p,g,n,c,e,f,g,t,o,n,p,s,i,d,r,m,i,m,l,i,n,c,f,k,k,e,b,e,k,t,q,g,f,f,t,j,f,a,g,b,a,r,l,a,g,t,b,j,a,h,p,f,o,n,j,r,s,k,h,r,e,b,g,h,l,p,q
k,r,f,c,m,n,o,h,d,a,b,g,r,r,o,i,l,q,b,g,r,k,c,h,c,t,g,a,e,m,f,c,a,t,r,o,b,o,k,k,q,e,i,t,h,t,r,r,k,n,k,j,m,c,t,r,k,l,l,q,g,p,k,j,f,g,a,m,b,e,g,e,i,o,c,b,t,l,m,a,k,s,h,g,q,l,s,s,n,q,c,r,h,a,a,c,e,f,c,p
c,n,i,j,i,p,m,a,q,a,b,t,i,d,k,g,b,s,g,l,s,j,k,q,m,o,m,l,d,p,s,l,g,h,p,n,h,a,o,h,p,o,i,p,j,p,q,b,p,a,b,n,d,r,a,t,g,b,d,g,h,g,r,m,r,l,a,s,o,c,r,l,k,o,n,a,s,c,k,b,p,n,c,a,j,r,e,p,j,a,d,l,b,n,p,d,b,i,t,i
t,j,j,s,q,c,k,l,t,a,q,b,j,q,r,j,k,d,j,h,e,a,j,s,g,n,l,f,n,o,c,k,s,l,e,d,c,g,j,p,f,f,k,m,j,p,n,p,j,l,r,d,i,m,j,j,e,t,g,s,e,e,m,p,t,g,d,m,l,e,f,l,s,n,j,t,f,b,k,d,n,p,b,o,p,d,h,l,p,f,t,h,e,i,o,k,l,m,p,h
i,m,o,q,k,e,r,m,e,e,q,t,r,j,f,e,b,s,d,o,o,q,t,i,m,h,d,t,q,k,q,c,i,l,q,i,e,s,n,p,d,e,t,k,m,m,i,q,q,t,k,d,m,r,h,n,k,a,c,p,s,p,c,k,j,o,q,b,a,f,j,q,o,j,a,l,t,s,t,g,d,s,s,s,r,m,k,l,s,r,j,h,l,s,i,j,h,p,q,a
l,n,d,o,h,m,s,n,e,q,l,e,o,o,o,m,m,m,g,g,r,s,k,s,s,j,g,h,m,m,l,f,t,n,h,t,s,r,t,o,k,e,p,h,k,i,d,b,m,k,h,g,s,d,n,s,f,h,g,l,g,g,m,r,c,l,j,k,p,j,j,p,e,b,g,s,m,n,j,f,q,k,j,q,n,i,k,r,n,t,r,b,i,s,k,b,g,i,t,g
d,k,d,o,f,k,p,c,f,b,q,m,q,l,b,o,j,t,i,b,r,t,r,s,e,k,s,r,c,b,q,r,m,i,r,g,f,r,n,q,p,e,e,j,g,q,m,h,j,p,k,p,s,d,b,k,f,j,e,l,f,j,q,o,e,b,b,g,l,p,j,i,g,o,d,t,b,h,m,p,g,t,j,p,h,p,n,n,l,t,o,h,r,e,c,i,b,r,o,m
n,p,f,m,o,j,d,p,n,e,o,b,r,o,q,m,o,q,b,n,i,m,t,c,q,a,a,b,h,e,c,d,e,a,l,o,k,n,c,e,b,a,n,l,t,d,o,c,k,p,g,a,h,r,d,e,t,q,a,c,n,g,s,n,q,m,b,a,t,j,a,b,k,j,a,l,a,s,p,k,g,p,r,h,m,a,t,s,f,i,d,r,f,f,i,t,b,r,i,d
o,e,t,e,b,h,r,i,f,n,h,k,n,s,h,d,t,k,n,p,s,m,h,b,r,b,e,a,r,c,d,i,k,c,r,k,c,m,p,a,r,l,d,d,i,l,m,m,q,f,p,o,i,g,j,b,k,h,o,n,s,m,m,p,f,j,d,k,k,g,c,l,k,k,e,n,b,p,g,h,b,s,i,o,o,i,m,m,d,g,n,b,n,h,q,f,j,c,p,i
h,r,p,j,g,b,b,o,s,g,g,n,d,o,e,m,j,n,b,e,l,l,e,h,a,j,f,t,i,l,k,h,r,k,q,s,b,f,a,l,h,o,r,n,r,e,p,o,e,n,l,q,j,c,g,t,d,j,a,k,o,b,k,i,i,d,g,g,h,k,l,f,m,b,a,p,j,h,m,d,p,s,k,g,h,i,p,k,i,d,k,t,p,p,r,q,e,k,b,i
f,l,f,n,d,n,a,p,s,k,n,c,a,n,o,a,k,h,i,o,j,i,k,b,h,p,m,c,r,t,s,s,l,s,t,p,o,h,g,q,j,b,e,k,r,c,c,t,d,k,d,n,i,a,g,p,e,b,d,h,g,p,n,q,g,h,d,h,d,e,i,m,g,e,d,q,c,l,j,n,q,n,b,n,j,m,n,j,d,h,c,q,g,c,m,i,s,h,e,d
k,c,t,b,k,f,s,a,e,n,r,i,i,i,a,h,t,n,c,t,q,k,i,r,m,d,p,j,t,i,h,b,m,q,d,k,g,t,q,q,o,l,r,t,h,e,d,t,m,n,l,n,a,i,c,b,b,m,p,m,t,n,h,p,t,c,k,m,a,i,p,l,r,j,j,n,t,l,j,o,e,m,r,a,i,e,o,e,d,t,h,n,d,g,e,c,t,i,i,b
o,l,t,s,d,s,c,c,k,i,p,j,t,h,l,r,d,p,g,j,k,l,r,r,o,p,d,o,n,g,o,a,e,s,n,n,t,s,q,e,l,o,o,d,r,n,t,r,n,k,j,d,n,d,i,p,q,k,c,j,d,s,o,r,q,q,f,r,g,n,k,b,f,m,e,b,i,m,n,n,s,a,t,q,p,l,m,s,f,e,p,c,n,h,i,k,b,d,d,j
q,p,n,o,s,f,r,j,n,j,b,c,q,r,p,t,h,q,f,l,s,l,j,e,b,j,d,p,o,g,b,i,f,g,s,r,c,b,a,l,q,d,e,m,q,r,m,e,c,i,k,f,e,p,g,d,t,i,b,l,n,i,t,h,o,c,f,e,g,a,t,t,k,h,k,c,h,o,i,j,q,r,d,d,m,f,r,p,a,f,s,d,q,e,j,k,m,t,n,c
n,a,o,t,o,p,b,q,i,n,k,c,s,o,b,a,g,b,n,c,j,s,s,g,t,s,b,g,t,p,h,t,a,f,a,f,k,o,c,f,l,a,i,j,q,a,i,k,a,a,s,g,e,r,m,r,f,g,f,k,g,e,e,c,a,k,k,a,h,s,d,q,s,k,n,o,e,n,t,b,g,i,l,a,r,h,f,b,g,c,e,j,d,o,b,b,j,m,j,k
a,d,h,d,m,r,j,i,l,e,n,i,b,n,s,c,s,s,t,c,q,i,q,g,h,t,p,t,e,r,o,o,p,h,h,q,q,c,k,b,o,o,s,h,d,c,q,j,n,r,e,r,g,b,b,f,k,c,o,s,a,j,r,f,f,s,q,d,o,g,d,b,r,n,g,e,f,e,j,p,h,h,s,g,g,q,t,j,e,b,g,a,n,i,q,b,j,r,b,b
p,t,t,q,d,c,k,c,t,n,d,s,c,r,m,r,p,c,t,s,h,s,b,e,j,f,f,j,i,j,l,d,m,n,s,a,i,n,n,f,n,e,g,h,c,c,m,j,n,r,r,g,o,g,r,p,l,j,a,l,h,r,i,e,c,o,q,a,a,g,o,q,o,e,j,e,g,o,p,p,a,s,a,o,c,g,i,j,r,c,h,e,j,h,h,d,m,s,q,i
n,r,r,r,d,c,k,j,l,p,p,p,d,k,d,j,a,n,i,e,s,l,r,l,o,t,l,a,k,l,k,g,o,n,h,k,j,h,f,i,o,b,a,g,s,m,r,n,c,s,q,o,m,i,d,k,f,b,l,k,r,r,n,n,m,l,s,t,q,f,r,f,b,c,c,p,o,d,a,f,i,k,m,c,n,b,r,k,r,d,b,k,j,o,p,f,f,t,j,s
m,s,f,a,k,f,k,i,s,a,a,a,g,j,h,n,q,g,f,c,f,k,r,h,o,f,q,i,e,a,g,o,a,i,o,q,g,i,a,m,c,p,j,s,f,d,i,o,p,a,c,t,t,f,q,p,o,f,k,d,m,k,e,d,n,r,n,f,l,a,p,t,r,b,f,o,o,e,l,c,n,o,b,k,s,p,b,r,b,a,b,d,a,p,m,d,c,c,c,j
m,c,e,r,o,f,d,b,m,i,k,r,d,g,n,t,s,d,s,c,q,a,m,f,h,j,f,d,m,s,p,k,r,r,j,h,f,k,n,t,n,q,k,j,b,j,h,e,c,q,q,h,p,a,c,j,l,f,e,l,c,r,f,e,m,q,d,j,n,r,q,l,f,j,o,o,b,l,m,s,f,n,o,k,d,q,c,c,i,t,r,t,j,q,k,h,l,l,k,s
h,j,h,d,g,b,j,n,r,b,e,q,g,k,i,s,b,d,s,m,r,m,t,d,e,a,r,k,p,r,h,t,m,i,a,i,g,b,m,p,h,m,t,p,g,i,t,f,q,m,s,q,d,k,d,k,f,c,c,h,f,a,q,l,o,q,e,g,b,r,p,e,k,q,j,m,i,k,c,q,m,n,r,i,q,j,e,d,l,m,r,p,j,g,g,c,g,e,a,d
e,a,l,g,m,l,q,d,d,m,n,p,b,p,d,a,m,k,q,n,i,l,t,b,q,j,r,a,m,e,i,e,q,g,h,s,f,n,l,a,j,d,a,l,b,b,j,b,i,h,o,c,m,n,b,n,d,l,e,c,g,s,t,j,g,i,k,e,j,s,b,s,l,n,j,a,l,k,t,t,e,f,s,d,h,a,d,h,r,s,r,s,n,o,a,h,k,o,p,p
b,g,r,n,j,j,e,l,b,c,q,a,e,o,i,m,c,k,m,g,i,p,s,e,o,n,e,f,k,f,d,k,g,g,r,p,e,n,i,c,p,r,h,n,b,p,h,b,j,k,q,b,f,l,c,q,h,o,g,r,e,i,g,e,r,m,c,l,m,g,n,c,t,b,s,j,a,j,j,b,a,c,p,p,p,a,c,a,g,i,c,k,c,h,i,q,d,p,n,n
k,n,g,r,k,o,s,q,h,i,m,f,d,h,h,k,r,r,r,a,l,p,h,m,o,k,a,p,n,k,a,d,p,h,r,m,e,j,f,i,f,m,s,h,j,f,n,p,k,r,p,k,b,j,n,m,c,t,l,m,p,a,s,m,r,d,f,a,h,b,i,s,a,m,c,a,c,f,f,f,i,a,d,k,s,b,p,e,h,c,j,j,l,q,a,n,p,e,k,l
h,k,t,q,r,b,h,j,m,e,k,p,m,p,o,p,a,g,n,p,e,e,a,f,m,m,h,r,g,k,o,h,r,a,m,g,g,o,s,l,c,g,r,h,d,q,o,c,e,b,p,f,h,h,l,l,b,o,f,h,m,b,a,f,f,a,l,c,h,k,h,p,l,f,p,d,p,o,c,f,h,b,t,s,e,i,f,f,n,c,l,i,r,q,i,c,k,q,p,n
c,p,m,m,g,n,t,j,g,d,a,q,i,q,h,p,i,t,l,m,t,l,g,r,n,f,j,l,b,e,e,e,c,q,f,a,d,g,o,q,e,q,g,m,i,d,f,h,i,k,i,l,g,a,q,f,j,h,r,k,j,i,p,m,b,i,e,d,k,a,l,m,l,n,s,b,e,a,q,g,h,t,r,g,b,c,s,m,s,e,f,c,h,b,m,b,a,k,r,s
j,i,t,k,i,t,a,g,m,m,s,g,l,k,f,m,k,r,j,l,h,i,l,q,f,d,j,n,j,r,i,q,c,d,b,r,r,l,d,r,a,c,d,r,f,f,a,j,o,i,f,h,t,h,t,n,i,e,h,r,n,g,p,a,f,i,p,b,b,q,k,a,r,c,g,t,a,a,d,j,k,l,q,t,d,h,p,h,f,k,e,j,l,k,b,t,k,i,o,e
a,d,m,c,q,s,d,d,o,m,c,i,m,t,j,l,b,q,b,k,t,l,t,j,d,h,k,a,e,e,j,i,o,e,c,h,r,s,l,m,o,b,l,s,g,p,i,g,l,d,r,o,f,c,j,o,s,b,d,h,a,l,m,e,r,c,h,s,o,f,j,s,a,g,h,p,k,t,n,i,a,a,a,d,g,h,l,g,a,i,s,i,h,i,i,p,o,d,k,e
g,i,d,o,f,a,m,d,s,f,i,o,b,j,b,l,s,m,n,h,s,r,i,k,k,a,n,d,m,c,g,a,j,t,l,q,k,n,k,a,l,l,p,c,g,d,r,g,f,n,m,s,s,o,t,i,o,p,s,b,m,q,g,e,d,n,n,b,s,o,h,h,b,q,h,l,h,b,e,b,l,l,a,g,f,d,g,h,f,f,s,b,j,p,f,g,n,f,q,g
e,t,s,j,t,r,n,a,j,r,f,g,t,l,s,l,j,d,k,i,t,k,k,g,o,m,l,r,d,h,k,d,i,a,c,l,p,k,g,b,e,k,j,d,s,h,b,g,a,g,a,f,b,h,e,k,n,p,c,b,k,c,o,b,r,k,f,q,d,e,a,r,j,k,n,b,o,i,d,b,s,n,a,e,n,t,k,p,m,p,n,f,q,e,m,e,p,j,d,o
k,n,e,l,t,r,i,j,p,a,j,o,i,t,o,c,o,q,s,j,i,c,k,o,f,a,t,r,h,e,t,o,q,t,p,d,o,j,s,c,c,c,a,g,l,c,n,q,n,f,l,e,s,f,m,l,o,t,j,t,n,k,b,r,l,g,l,n,j,g,o,l,h,g,d,c,i,m,r,q,a,f,f,h,p,k,r,g,g,k,f,i,p,k,p,b,b,c,s,r
s,g,q,m,o,q,j,l,c,t,n,g,p,j,t,q,q,k,f,h,f,p,g,m,k,k,n,l,o,j,a,l,i,t,q,l,s,s,t,r,d,q,e,e,c,a,b,b,m,c,f,i,f,k,t,g,f,j,o,e,p,t,o,i,b,t,r,g,k,m,t,l,a,s,j,i,d,d,p,a,i,a,p,r,s,l,f,k,l,d,p,m,c,j,g,p,l,l,g,o
e,f,i,a,l,k,o,a,l,b,f,j,o,h,s,i,l,b,a,p,p,k,m,f,o,d,c,o,a,o,k,k,h,m,g,r,q,l,b,c,o,t,n,a,b,e,j,h,n,g,c,m,d,r,t,l,r,s,g,e,s,f,t,e,b,n,n,f,r,a,q,b,s,m,s,m,f,p,c,g,f,k,t,o,i,f,f,q,t,n,s,e,l,j,m,s,t,t,h,g
